TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
144;0;0.767;1.535;2.302;3.069;3.831;4.594;5.521;6.447;6.674;6.901;7.482;8.129;8.793;9.468;10.05;10.64;11.214;11.787;12.155;12.703;13.412;14.122;14.622;15.123;15.614;16.106;16.377;16.648;17.07;17.491;17.441;17.391;17.341;17.292;17.242;17.06;16.878;16.698;16.518;16.339;16.26;16.18;16.101;16.022;15.943;15.863;15.784;15.705;15.626;15.546;15.451;15.356;15.261;15.166;15.071;14.975;14.88;14.785;14.69;14.595;14.499;14.404;14.309;14.214;14.119;14.024;13.928;13.833;13.738;13.643
145;0;0.752;1.504;2.257;3.009;3.761;4.514;5.446;6.379;6.6;6.82;7.397;8.038;8.687;9.346;9.937;10.536;11.057;11.579;11.97;12.538;13.258;13.978;14.489;15;15.511;16.022;16.335;16.648;17.06;17.472;17.42;17.368;17.316;17.264;17.211;17.027;16.844;16.661;16.48;16.299;16.224;16.148;16.073;15.998;15.923;15.847;15.772;15.697;15.622;15.546;15.449;15.351;15.253;15.155;15.058;14.96;14.862;14.764;14.666;14.569;14.471;14.373;14.275;14.177;14.08;13.982;13.884;13.786;13.688;13.591
146;0;0.732;1.464;2.197;2.929;3.681;4.433;5.36;6.287;6.503;6.72;7.272;7.886;8.529;9.182;9.782;10.389;10.911;11.433;11.826;12.394;13.104;13.813;14.324;14.835;15.362;15.889;16.227;16.565;16.998;17.431;17.379;17.327;17.275;17.223;17.171;16.987;16.804;16.622;16.441;16.261;16.185;16.11;16.034;15.959;15.884;15.808;15.733;15.657;15.582;15.506;15.403;15.301;15.198;15.095;14.992;14.889;14.786;14.683;14.58;14.477;14.374;14.271;14.169;14.066;13.963;13.86;13.757;13.654;13.551;13.448
147;0;0.712;1.424;2.136;2.849;3.601;4.353;5.274;6.195;6.407;6.62;7.146;7.734;8.371;9.018;9.626;10.243;10.765;11.287;11.682;12.25;12.949;13.648;14.159;14.67;15.213;15.755;16.118;16.481;16.935;17.389;17.337;17.285;17.234;17.182;17.13;16.947;16.765;16.583;16.402;16.223;16.147;16.071;15.996;15.92;15.844;15.769;15.693;15.618;15.542;15.466;15.358;15.25;15.142;15.034;14.926;14.818;14.71;14.602;14.494;14.386;14.278;14.17;14.062;13.954;13.846;13.738;13.63;13.522;13.414;13.306
148;0;0.692;1.384;2.076;2.768;3.521;4.273;5.188;6.102;6.311;6.519;7.021;7.583;8.214;8.853;9.471;10.097;10.619;11.141;11.538;12.106;12.795;13.483;13.994;14.506;15.064;15.622;16.01;16.398;16.872;17.347;17.296;17.244;17.192;17.141;17.089;16.907;16.725;16.544;16.364;16.184;16.109;16.033;15.957;15.881;15.805;15.729;15.654;15.578;15.502;15.426;15.313;15.2;15.087;14.974;14.86;14.747;14.634;14.521;14.408;14.295;14.182;14.068;13.955;13.842;13.729;13.616;13.503;13.39;13.277;13.163
149;0;0.672;1.344;2.016;2.688;3.44;4.193;5.101;6.01;6.215;6.419;6.896;7.431;8.056;8.689;9.316;9.951;10.473;10.994;11.394;11.963;12.641;13.319;13.83;14.341;14.915;15.488;15.901;16.314;16.81;17.305;17.254;17.203;17.151;17.1;17.049;16.867;16.685;16.505;16.325;16.146;16.07;15.994;15.918;15.842;15.766;15.69;15.614;15.538;15.462;15.386;15.268;15.15;15.031;14.913;14.795;14.676;14.558;14.44;14.322;14.203;14.085;13.967;13.849;13.73;13.612;13.494;13.376;13.257;13.139;13.021
150;0;0.652;1.304;1.956;2.608;3.36;4.112;5.015;5.918;6.118;6.319;6.77;7.279;7.898;8.525;9.161;9.805;10.327;10.848;11.25;11.819;12.486;13.154;13.665;14.176;14.765;15.355;15.793;16.231;16.747;17.264;17.213;17.161;17.11;17.059;17.008;16.827;16.646;16.466;16.287;16.108;16.032;15.956;15.879;15.803;15.727;15.651;15.575;15.498;15.422;15.346;15.223;15.099;14.976;14.852;14.729;14.606;14.482;14.359;14.236;14.112;13.989;13.865;13.742;13.619;13.495;13.372;13.249;13.125;13.002;12.879
151;0;0.632;1.264;1.896;2.528;3.26;3.992;4.897;5.801;6;6.199;6.64;7.138;7.735;8.34;8.964;9.597;10.118;10.64;11.014;11.552;12.209;12.866;13.387;13.909;14.535;15.161;15.614;16.068;16.573;17.078;17.027;16.976;16.925;16.874;16.822;16.642;16.463;16.284;16.107;15.93;15.84;15.768;15.696;15.624;15.552;15.479;15.407;15.335;15.263;15.191;15.065;14.939;14.813;14.687;14.561;14.434;14.308;14.182;14.056;13.93;13.803;13.677;13.551;13.425;13.299;13.173;13.046;12.92;12.794;12.668
152;0;0.612;1.224;1.835;2.447;3.159;3.872;4.778;5.685;5.882;6.078;6.509;6.996;7.572;8.155;8.767;9.388;9.91;10.431;10.779;11.284;11.931;12.578;13.11;13.642;14.304;14.967;15.436;15.905;16.399;16.892;16.841;16.79;16.739;16.688;16.637;16.458;16.28;16.103;15.927;15.751;15.647;15.579;15.512;15.444;15.376;15.308;15.24;15.173;15.105;15.037;14.908;14.779;14.65;14.521;14.392;14.263;14.134;14.005;13.876;13.747;13.618;13.489;13.36;13.231;13.102;12.973;12.844;12.715;12.586;12.457
153;0;0.592;1.184;1.775;2.367;3.059;3.751;4.66;5.569;5.763;5.958;6.379;6.855;7.408;7.97;8.571;9.179;9.701;10.223;10.543;11.017;11.654;12.29;12.832;13.375;14.074;14.773;15.258;15.743;16.225;16.707;16.655;16.604;16.553;16.502;16.451;16.274;16.097;15.922;15.747;15.573;15.455;15.391;15.328;15.264;15.2;15.137;15.073;15.01;14.946;14.883;14.751;14.619;14.487;14.355;14.224;14.092;13.96;13.828;13.696;13.565;13.433;13.301;13.169;13.037;12.906;12.774;12.642;12.51;12.378;12.247
154;0;0.572;1.143;1.715;2.287;2.959;3.631;4.542;5.452;5.645;5.837;6.249;6.713;7.245;7.785;8.374;8.971;9.492;10.014;10.307;10.75;11.376;12.002;12.555;13.108;13.843;14.579;15.079;15.58;16.05;16.521;16.47;16.419;16.368;16.316;16.265;16.09;15.914;15.74;15.567;15.394;15.262;15.203;15.144;15.084;15.025;14.966;14.906;14.847;14.787;14.728;14.593;14.459;14.324;14.19;14.055;13.92;13.786;13.651;13.517;13.382;13.247;13.113;12.978;12.844;12.709;12.574;12.44;12.305;12.171;12.036
155;0;0.552;1.103;1.655;2.207;2.859;3.51;4.423;5.336;5.527;5.717;6.118;6.572;7.082;7.6;8.177;8.762;9.284;9.805;10.071;10.483;11.099;11.714;12.278;12.841;13.613;14.385;14.901;15.417;15.876;16.335;16.284;16.233;16.182;16.131;16.08;15.905;15.732;15.559;15.387;15.216;15.07;15.015;14.96;14.905;14.849;14.794;14.739;14.684;14.629;14.574;14.436;14.299;14.161;14.024;13.887;13.749;13.612;13.474;13.337;13.199;13.062;12.925;12.787;12.65;12.512;12.375;12.238;12.1;11.963;11.825
156;0;0.537;1.073;1.61;2.146;2.788;3.43;4.322;5.214;5.405;5.597;6.008;6.471;6.96;7.457;8.022;8.595;9.115;9.634;9.873;10.256;10.831;11.405;11.959;12.513;13.284;14.055;14.561;15.067;15.537;16.008;15.958;15.909;15.86;15.811;15.762;15.591;15.422;15.254;15.086;14.919;14.73;14.681;14.631;14.581;14.531;14.482;14.432;14.382;14.332;14.283;14.147;14.011;13.874;13.738;13.602;13.466;13.33;13.194;13.058;12.922;12.786;12.649;12.513;12.377;12.241;12.105;11.969;11.833;11.697;11.561
157;0;0.522;1.043;1.565;2.086;2.718;3.35;4.221;5.091;5.284;5.476;5.898;6.369;6.838;7.313;7.867;8.428;8.946;9.463;9.675;10.029;10.563;11.097;11.641;12.186;12.956;13.725;14.221;14.716;15.198;15.68;15.633;15.585;15.538;15.491;15.443;15.278;15.113;14.948;14.785;14.622;14.393;14.347;14.302;14.258;14.214;14.169;14.125;14.081;14.036;13.992;13.857;13.722;13.587;13.453;13.318;13.183;13.048;12.913;12.779;12.644;12.509;12.374;12.239;12.105;11.97;11.835;11.7;11.565;11.431;11.296
158;0;0.507;1.013;1.52;2.026;2.648;3.27;4.119;4.969;5.162;5.356;5.787;6.268;6.716;7.169;7.711;8.262;8.777;9.292;9.477;9.801;10.295;10.788;11.323;11.858;12.627;13.396;13.881;14.366;14.859;15.353;15.307;15.262;15.216;15.171;15.125;14.964;14.803;14.643;14.484;14.325;14.1;14.012;13.973;13.934;13.896;13.857;13.818;13.779;13.74;13.701;13.567;13.434;13.3;13.167;13.033;12.9;12.766;12.633;12.499;12.366;12.232;12.099;11.965;11.832;11.698;11.565;11.431;11.298;11.164;11.031
159;0;0.491;0.983;1.474;1.966;2.578;3.19;4.018;4.846;5.041;5.236;5.677;6.167;6.593;7.025;7.556;8.095;8.608;9.121;9.279;9.574;10.026;10.479;11.005;11.531;12.298;13.066;13.541;14.015;14.52;15.025;14.981;14.938;14.894;14.851;14.807;14.65;14.493;14.338;14.182;14.028;13.806;13.678;13.645;13.611;13.578;13.544;13.511;13.477;13.444;13.41;13.278;13.146;13.014;12.881;12.749;12.617;12.485;12.353;12.22;12.088;11.956;11.824;11.692;11.559;11.427;11.295;11.163;11.031;10.898;10.766
160;0;0.476;0.953;1.429;1.906;2.508;3.109;3.917;4.724;4.92;5.115;5.567;6.066;6.471;6.881;7.401;7.928;8.439;8.95;9.08;9.346;9.758;10.17;10.687;11.203;11.97;12.736;13.201;13.665;14.181;14.698;14.656;14.614;14.572;14.531;14.489;14.336;14.184;14.032;13.881;13.731;13.513;13.344;13.316;13.288;13.26;13.232;13.203;13.175;13.147;13.119;12.988;12.857;12.727;12.596;12.465;12.334;12.203;12.072;11.941;11.81;11.679;11.549;11.418;11.287;11.156;11.025;10.894;10.763;10.632;10.501
161;0;0.469;0.938;1.407;1.876;2.465;3.054;3.844;4.633;4.829;5.025;5.469;5.955;6.349;6.747;7.252;7.762;8.259;8.756;8.89;9.157;9.557;9.957;10.461;10.965;11.709;12.452;12.907;13.361;13.873;14.385;14.344;14.303;14.262;14.221;14.18;14.041;13.902;13.764;13.626;13.489;13.276;13.062;13.016;12.992;12.969;12.945;12.922;12.898;12.875;12.851;12.724;12.597;12.47;12.343;12.215;12.088;11.961;11.834;11.707;11.58;11.453;11.326;11.199;11.071;10.944;10.817;10.69;10.563;10.436;10.309
162;0;0.461;0.923;1.384;1.846;2.422;2.999;3.771;4.543;4.739;4.935;5.371;5.845;6.227;6.614;7.103;7.598;8.08;8.562;8.701;8.969;9.357;9.745;10.237;10.729;11.449;12.17;12.615;13.06;13.567;14.074;14.034;13.994;13.953;13.913;13.873;13.747;13.621;13.496;13.372;13.248;13.038;12.829;12.716;12.697;12.678;12.659;12.64;12.621;12.602;12.583;12.459;12.336;12.213;12.089;11.966;11.843;11.719;11.596;11.473;11.349;11.226;11.103;10.979;10.856;10.733;10.61;10.486;10.363;10.24;10.116
163;0;0.454;0.908;1.362;1.815;2.38;2.944;3.698;4.452;4.648;4.844;5.273;5.734;6.106;6.481;6.955;7.434;7.902;8.37;8.513;8.782;9.159;9.535;10.014;10.494;11.191;11.889;12.325;12.76;13.263;13.765;13.726;13.686;13.647;13.607;13.568;13.455;13.342;13.229;13.117;13.006;12.8;12.595;12.416;12.402;12.387;12.373;12.358;12.343;12.329;12.314;12.195;12.075;11.956;11.836;11.717;11.597;11.478;11.358;11.239;11.119;10.999;10.88;10.76;10.641;10.521;10.402;10.282;10.163;10.043;9.924
164;0;0.446;0.893;1.339;1.785;2.337;2.889;3.625;4.361;4.558;4.754;5.175;5.624;5.985;6.349;6.808;7.272;7.726;8.18;8.326;8.597;8.961;9.326;9.793;10.26;10.935;11.61;12.036;12.462;12.961;13.459;13.42;13.381;13.342;13.303;13.265;13.164;13.063;12.963;12.864;12.764;12.563;12.361;12.16;12.106;12.096;12.086;12.076;12.066;12.056;12.046;11.93;11.815;11.699;11.583;11.467;11.352;11.236;11.12;11.004;10.889;10.773;10.657;10.541;10.426;10.31;10.194;10.078;9.963;9.847;9.731
165;0;0.439;0.878;1.316;1.755;2.294;2.833;3.552;4.27;4.467;4.664;5.078;5.513;5.864;6.217;6.662;7.11;7.55;7.99;8.141;8.412;8.765;9.118;9.573;10.029;10.681;11.333;11.75;12.167;12.66;13.154;13.116;13.078;13.04;13.002;12.963;12.875;12.786;12.698;12.61;12.522;12.325;12.128;11.93;11.811;11.805;11.8;11.794;11.789;11.783;11.778;11.666;11.554;11.442;11.33;11.218;11.106;10.994;10.882;10.77;10.658;10.546;10.434;10.322;10.21;10.098;9.986;9.874;9.762;9.65;9.539
166;0;0.431;0.863;1.294;1.725;2.252;2.778;3.479;4.18;4.377;4.574;4.98;5.403;5.744;6.086;6.517;6.95;7.376;7.802;7.957;8.229;8.57;8.912;9.355;9.798;10.428;11.058;11.465;11.873;12.362;12.851;12.814;12.776;12.739;12.702;12.664;12.587;12.51;12.433;12.357;12.281;12.087;11.894;11.701;11.515;11.514;11.513;11.512;11.511;11.51;11.509;11.401;11.293;11.185;11.077;10.969;10.86;10.752;10.644;10.536;10.428;10.32;10.211;10.103;9.995;9.887;9.779;9.67;9.562;9.454;9.346
167;0;0.424;0.848;1.271;1.695;2.209;2.723;3.406;4.089;4.286;4.483;4.882;5.293;5.624;5.955;6.372;6.791;7.203;7.615;7.774;8.047;8.377;8.706;9.138;9.569;10.177;10.784;11.183;11.581;12.066;12.55;12.514;12.477;12.44;12.404;12.367;12.301;12.235;12.17;12.104;12.039;11.85;11.661;11.471;11.282;11.224;11.227;11.231;11.234;11.238;11.241;11.137;11.032;10.928;10.824;10.719;10.615;10.51;10.406;10.302;10.197;10.093;9.988;9.884;9.78;9.675;9.571;9.467;9.362;9.258;9.153
168;0;0.416;0.832;1.249;1.665;2.166;2.668;3.333;3.998;4.196;4.393;4.784;5.184;5.504;5.825;6.228;6.632;7.031;7.429;7.592;7.866;8.184;8.503;8.922;9.342;9.927;10.513;10.902;11.291;11.771;12.252;12.216;12.18;12.144;12.108;12.072;12.017;11.962;11.907;11.852;11.797;11.612;11.427;11.242;11.057;10.933;10.941;10.949;10.957;10.965;10.973;10.872;10.772;10.671;10.57;10.47;10.369;10.269;10.168;10.067;9.967;9.866;9.766;9.665;9.564;9.464;9.363;9.263;9.162;9.061;8.961
169;0;0.409;0.817;1.226;1.635;2.124;2.613;3.26;3.907;4.105;4.303;4.687;5.074;5.385;5.696;6.085;6.475;6.86;7.244;7.411;7.686;7.993;8.3;8.708;9.116;9.679;10.243;10.623;11.003;11.479;11.955;11.919;11.884;11.849;11.814;11.778;11.734;11.689;11.644;11.6;11.556;11.374;11.193;11.012;10.831;10.673;10.654;10.667;10.679;10.692;10.705;10.608;10.511;10.414;10.317;10.22;10.124;10.027;9.93;9.833;9.736;9.64;9.543;9.446;9.349;9.252;9.155;9.059;8.962;8.865;8.768
170;0;0.401;0.802;1.204;1.605;2.081;2.558;3.187;3.816;4.015;4.213;4.589;4.965;5.266;5.567;5.943;6.319;6.69;7.061;7.232;7.507;7.803;8.099;8.495;8.892;9.433;9.975;10.346;10.717;11.188;11.66;11.625;11.591;11.556;11.521;11.487;11.452;11.418;11.383;11.348;11.314;11.137;10.96;10.783;10.606;10.451;10.368;10.385;10.402;10.419;10.436;10.343;10.25;10.157;10.064;9.971;9.878;9.785;9.692;9.599;9.506;9.413;9.32;9.227;9.134;9.041;8.948;8.855;8.762;8.669;8.576
171;0;0.394;0.787;1.181;1.575;2.039;2.502;3.114;3.726;3.924;4.122;4.491;4.86;5.155;5.451;5.82;6.189;6.548;6.907;7.082;7.36;7.645;7.931;8.317;8.704;9.226;9.748;10.111;10.475;10.944;11.413;11.379;11.345;11.31;11.276;11.242;11.208;11.174;11.14;11.106;11.072;10.899;10.726;10.553;10.38;10.229;10.095;10.103;10.125;10.146;10.168;10.079;9.989;9.9;9.811;9.722;9.632;9.543;9.454;9.365;9.275;9.186;9.097;9.008;8.919;8.829;8.74;8.651;8.562;8.472;8.383
172;0;0.386;0.772;1.158;1.545;1.996;2.447;3.041;3.635;3.833;4.032;4.393;4.754;5.045;5.336;5.697;6.058;6.405;6.752;6.932;7.212;7.487;7.763;8.139;8.515;9.018;9.52;9.877;10.233;10.699;11.165;11.132;11.098;11.065;11.031;10.998;10.964;10.931;10.897;10.864;10.83;10.661;10.493;10.324;10.155;10.007;9.876;9.821;9.847;9.874;9.9;9.814;9.729;9.643;9.558;9.472;9.387;9.301;9.216;9.131;9.045;8.96;8.874;8.789;8.703;8.618;8.532;8.447;8.361;8.276;8.19
173;0;0.379;0.757;1.136;1.515;1.953;2.392;2.968;3.544;3.743;3.942;4.295;4.649;4.935;5.221;5.574;5.928;6.263;6.598;6.782;7.064;7.329;7.595;7.961;8.327;8.81;9.293;9.642;9.99;10.454;10.918;10.885;10.852;10.819;10.786;10.753;10.72;10.688;10.655;10.622;10.589;10.424;10.259;10.094;9.929;9.785;9.657;9.54;9.57;9.601;9.631;9.55;9.468;9.386;9.305;9.223;9.141;9.06;8.978;8.896;8.815;8.733;8.651;8.57;8.488;8.406;8.325;8.243;8.161;8.08;7.998
174;0;0.371;0.742;1.113;1.484;1.911;2.337;2.895;3.453;3.652;3.852;4.198;4.544;4.824;5.105;5.451;5.797;6.12;6.443;6.632;6.916;7.171;7.427;7.783;8.139;8.603;9.066;9.407;9.748;10.21;10.671;10.639;10.606;10.574;10.541;10.509;10.477;10.444;10.412;10.379;10.347;10.186;10.025;9.865;9.704;9.563;9.438;9.313;9.293;9.328;9.363;9.285;9.207;9.129;9.051;8.974;8.896;8.818;8.74;8.662;8.584;8.506;8.428;8.351;8.273;8.195;8.117;8.039;7.961;7.883;7.805
175;0;0.364;0.727;1.091;1.454;1.868;2.282;2.822;3.363;3.562;3.761;4.1;4.438;4.714;4.99;5.328;5.667;5.978;6.289;6.482;6.768;7.013;7.259;7.605;7.951;8.395;8.839;9.172;9.506;9.965;10.424;10.392;10.36;10.328;10.296;10.264;10.233;10.201;10.169;10.137;10.105;9.949;9.792;9.635;9.478;9.34;9.219;9.098;9.015;9.055;9.095;9.021;8.947;8.872;8.798;8.724;8.65;8.576;8.502;8.428;8.354;8.28;8.206;8.131;8.057;7.983;7.909;7.835;7.761;7.687;7.613
176;0;0.356;0.712;1.068;1.424;1.825;2.227;2.749;3.272;3.471;3.671;4.002;4.333;4.604;4.875;5.206;5.537;5.835;6.134;6.332;6.62;6.856;7.091;7.427;7.763;8.187;8.612;8.938;9.264;9.72;10.176;10.145;10.114;10.083;10.051;10.02;9.989;9.957;9.926;9.895;9.864;9.711;9.558;9.406;9.253;9.118;9;8.882;8.764;8.782;8.826;8.756;8.686;8.615;8.545;8.475;8.405;8.334;8.264;8.194;8.123;8.053;7.983;7.912;7.842;7.772;7.701;7.631;7.561;7.491;7.42
177;0;0.349;0.697;1.046;1.394;1.783;2.171;2.676;3.181;3.381;3.581;3.904;4.228;4.493;4.759;5.083;5.406;5.693;5.98;6.182;6.472;6.698;6.923;7.249;7.575;7.98;8.385;8.703;9.021;9.475;9.929;9.898;9.868;9.837;9.806;9.775;9.745;9.714;9.683;9.653;9.622;9.473;9.325;9.176;9.027;8.896;8.781;8.666;8.551;8.509;8.558;8.492;8.425;8.359;8.292;8.225;8.159;8.092;8.026;7.959;7.893;7.826;7.76;7.693;7.627;7.56;7.494;7.427;7.361;7.294;7.228
178;0;0.341;0.682;1.023;1.364;1.74;2.116;2.603;3.09;3.29;3.49;3.806;4.122;4.383;4.644;4.96;5.276;5.551;5.825;6.032;6.324;6.54;6.755;7.071;7.387;7.772;8.157;8.468;8.779;9.231;9.682;9.652;9.622;9.591;9.561;9.531;9.501;9.471;9.44;9.41;9.38;9.236;9.091;8.946;8.802;8.674;8.562;8.45;8.339;8.237;8.29;8.227;8.164;8.102;8.039;7.976;7.913;7.851;7.788;7.725;7.662;7.6;7.537;7.474;7.411;7.349;7.286;7.223;7.161;7.098;7.035
179;0;0.333;0.667;1;1.334;1.698;2.061;2.53;2.999;3.2;3.4;3.709;4.017;4.273;4.529;4.837;5.145;5.408;5.671;5.882;6.176;6.382;6.587;6.893;7.199;7.565;7.93;8.234;8.537;8.986;9.435;9.405;9.375;9.346;9.316;9.287;9.257;9.227;9.198;9.168;9.138;8.998;8.857;8.717;8.576;8.452;8.343;8.235;8.126;8.018;8.021;7.963;7.904;7.845;7.786;7.727;7.668;7.609;7.55;7.491;7.432;7.373;7.314;7.255;7.196;7.137;7.078;7.019;6.96;6.901;6.842
180;0;0.326;0.652;0.978;1.304;1.655;2.006;2.457;2.909;3.109;3.31;3.611;3.912;4.162;4.413;4.714;5.015;5.266;5.517;5.732;6.028;6.224;6.419;6.715;7.011;7.357;7.703;7.999;8.295;8.741;9.187;9.158;9.129;9.1;9.071;9.042;9.013;8.984;8.955;8.926;8.897;8.76;8.624;8.487;8.351;8.23;8.124;8.019;7.914;7.808;7.753;7.698;7.643;7.588;7.533;7.477;7.422;7.367;7.312;7.257;7.202;7.146;7.091;7.036;6.981;6.926;6.871;6.815;6.76;6.705;6.65
