TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
144;0;1.244;2.487;3.801;5.115;6.249;7.382;8.345;9.308;10.15;10.993;11.645;12.395;13.176;13.968;14.988;16.022;16.721;17.42;18.257;19.356;20.129;20.902;21.722;22.542;23.22;23.898;24.494;25.089;25.684;26.278;26.95;27.621;28.292;28.964;29.635;29.407;29.179;28.951;28.723;28.495;28.448;28.401;28.353;28.306;28.259;28.211;28.164;28.116;28.069;28.022;27.726;27.43;27.134;26.838;26.542;26.247;25.951;25.655;25.359;25.063;24.794;24.525;24.257;23.988;23.719;23.45;23.181;22.913;22.644;22.375
145;0;1.204;2.407;3.711;5.015;6.118;7.222;8.174;9.127;9.98;10.832;11.484;12.233;12.993;13.763;14.75;15.751;16.481;17.211;18.03;19.11;19.934;20.758;21.629;22.5;23.22;23.94;24.555;25.17;25.786;26.401;27.04;27.678;28.317;28.955;29.593;29.366;29.138;28.91;28.683;28.455;28.408;28.361;28.314;28.267;28.219;28.172;28.125;28.078;28.031;27.984;27.688;27.392;27.096;26.8;26.504;26.208;25.913;25.617;25.321;25.025;24.756;24.487;24.218;23.95;23.681;23.412;23.143;22.874;22.606;22.337
146;0;1.184;2.367;3.631;4.895;5.988;7.081;8.044;9.007;9.849;10.692;11.344;12.092;12.85;13.619;14.564;15.522;16.273;17.024;17.836;18.906;19.77;20.635;21.547;22.458;23.209;23.96;24.607;25.254;25.9;26.545;27.147;27.748;28.349;28.95;29.552;29.324;29.097;28.87;28.642;28.415;28.368;28.321;28.274;28.226;28.179;28.132;28.085;28.038;27.991;27.944;27.648;27.352;27.057;26.761;26.465;26.169;25.874;25.578;25.282;24.987;24.718;24.449;24.18;23.912;23.643;23.374;23.105;22.836;22.567;22.299
147;0;1.163;2.327;3.551;4.774;5.858;6.941;7.914;8.887;9.719;10.552;11.204;11.95;12.708;13.475;14.377;15.292;16.064;16.836;17.642;18.701;19.606;20.512;21.464;22.417;23.199;23.981;24.659;25.337;26.013;26.689;27.253;27.818;28.382;28.946;29.51;29.283;29.056;28.829;28.602;28.375;28.328;28.281;28.233;28.186;28.139;28.092;28.045;27.998;27.951;27.903;27.608;27.312;27.017;26.722;26.426;26.131;25.835;25.54;25.244;24.949;24.68;24.411;24.142;23.873;23.605;23.336;23.067;22.798;22.529;22.261
148;0;1.143;2.287;3.47;4.654;5.727;6.8;7.783;8.766;9.589;10.411;11.063;11.809;12.565;13.331;14.191;15.063;15.855;16.648;17.448;18.497;19.443;20.389;21.382;22.375;23.189;24.002;24.712;25.421;26.127;26.833;27.36;27.887;28.414;28.941;29.468;29.241;29.015;28.788;28.561;28.335;28.288;28.24;28.193;28.146;28.099;28.052;28.005;27.958;27.91;27.863;27.568;27.273;26.977;26.682;26.387;26.092;25.796;25.501;25.206;24.911;24.642;24.373;24.104;23.835;23.566;23.298;23.029;22.76;22.491;22.222
149;0;1.123;2.247;3.39;4.534;5.597;6.66;7.653;8.646;9.458;10.271;10.923;11.667;12.422;13.188;14.005;14.833;15.647;16.46;17.254;18.292;19.279;20.266;21.299;22.333;23.178;24.023;24.764;25.504;26.241;26.977;27.467;27.957;28.447;28.937;29.426;29.2;28.974;28.747;28.521;28.295;28.247;28.2;28.153;28.106;28.059;28.012;27.965;27.918;27.87;27.823;27.528;27.233;26.938;26.643;26.348;26.053;25.758;25.463;25.167;24.872;24.604;24.335;24.066;23.797;23.528;23.26;22.991;22.722;22.453;22.184
150;0;1.103;2.207;3.31;4.413;5.466;6.519;7.522;8.526;9.328;10.13;10.782;11.526;12.28;13.044;13.819;14.604;15.438;16.273;17.06;18.088;19.115;20.143;21.217;22.291;23.168;24.044;24.816;25.588;26.354;27.121;27.574;28.027;28.479;28.932;29.385;29.159;28.933;28.707;28.481;28.255;28.207;28.16;28.113;28.066;28.019;27.972;27.925;27.877;27.83;27.783;27.488;27.193;26.898;26.604;26.309;26.014;25.719;25.424;25.129;24.834;24.565;24.297;24.028;23.759;23.49;23.221;22.953;22.684;22.415;22.146
151;0;1.083;2.166;3.25;4.333;5.356;6.379;7.372;8.365;9.157;9.95;10.622;11.384;12.127;12.879;13.643;14.416;15.23;16.043;16.792;17.779;18.786;19.792;20.847;21.901;22.788;23.675;24.446;25.216;26.005;26.794;27.296;27.797;28.299;28.801;29.303;29.078;28.853;28.627;28.402;28.176;28.098;28.055;28.011;27.967;27.924;27.88;27.836;27.792;27.749;27.705;27.41;27.116;26.821;26.526;26.231;25.937;25.642;25.347;25.053;24.758;24.491;24.224;23.958;23.691;23.424;23.157;22.89;22.624;22.357;22.09
152;0;1.063;2.126;3.19;4.253;5.246;6.239;7.222;8.205;8.987;9.769;10.461;11.243;11.974;12.715;13.467;14.228;15.021;15.814;16.524;17.47;18.456;19.442;20.476;21.511;22.408;23.305;24.075;24.845;25.656;26.466;27.017;27.568;28.12;28.671;29.222;28.997;28.772;28.548;28.323;28.098;27.99;27.949;27.909;27.869;27.828;27.788;27.748;27.707;27.667;27.627;27.332;27.038;26.743;26.449;26.154;25.86;25.565;25.271;24.976;24.682;24.417;24.152;23.887;23.623;23.358;23.093;22.828;22.563;22.299;22.034
153;0;1.043;2.086;3.129;4.172;5.135;6.098;7.071;8.044;8.816;9.589;10.301;11.101;11.821;12.551;13.291;14.04;14.812;15.584;16.256;17.161;18.126;19.091;20.106;21.121;22.029;22.936;23.705;24.474;25.306;26.139;26.739;27.339;27.94;28.54;29.141;28.916;28.692;28.468;28.244;28.02;27.881;27.844;27.807;27.77;27.733;27.696;27.659;27.622;27.585;27.548;27.254;26.96;26.666;26.371;26.077;25.783;25.488;25.194;24.9;24.606;24.343;24.08;23.817;23.554;23.292;23.029;22.766;22.503;22.241;21.978
154;0;1.023;2.046;3.069;4.092;5.025;5.958;6.921;7.884;8.646;9.408;10.14;10.96;11.668;12.386;13.115;13.853;14.604;15.355;15.988;16.853;17.797;18.741;19.736;20.731;21.649;22.567;23.335;24.102;24.957;25.811;26.461;27.11;27.76;28.41;29.059;28.836;28.612;28.389;28.165;27.942;27.772;27.738;27.705;27.671;27.638;27.604;27.571;27.537;27.504;27.47;27.176;26.882;26.588;26.294;26;25.706;25.412;25.118;24.823;24.529;24.269;24.008;23.747;23.486;23.225;22.965;22.704;22.443;22.182;21.922
155;0;1.003;2.006;3.009;4.012;4.915;5.817;6.77;7.723;8.475;9.228;9.98;10.818;11.515;12.222;12.939;13.665;14.395;15.125;15.72;16.544;17.467;18.39;19.366;20.341;21.269;22.198;22.964;23.731;24.607;25.483;26.182;26.881;27.58;28.279;28.978;28.755;28.532;28.309;28.086;27.863;27.663;27.633;27.603;27.572;27.542;27.512;27.482;27.452;27.422;27.392;27.098;26.804;26.51;26.216;25.923;25.629;25.335;25.041;24.747;24.453;24.194;23.936;23.677;23.418;23.159;22.9;22.642;22.383;22.124;21.865
156;0;0.983;1.966;2.939;3.912;4.814;5.717;6.65;7.583;8.345;9.107;9.849;10.676;11.373;12.078;12.794;13.519;14.228;14.937;15.484;16.256;17.179;18.102;19.068;20.034;20.951;21.868;22.656;23.443;24.309;25.175;25.914;26.654;27.394;28.134;28.874;28.651;28.429;28.207;27.985;27.763;27.476;27.456;27.436;27.416;27.396;27.376;27.356;27.336;27.316;27.296;27.004;26.711;26.419;26.127;25.835;25.543;25.251;24.959;24.667;24.375;24.117;23.858;23.6;23.341;23.083;22.825;22.566;22.308;22.05;21.791
157;0;0.963;1.926;2.869;3.811;4.714;5.617;6.53;7.442;8.215;8.987;9.719;10.535;11.23;11.935;12.649;13.373;14.061;14.75;15.248;15.968;16.891;17.814;18.771;19.727;20.633;21.538;22.347;23.155;24.011;24.866;25.647;26.427;27.208;27.989;28.769;28.548;28.327;28.105;27.884;27.663;27.294;27.28;27.27;27.26;27.25;27.239;27.229;27.219;27.209;27.199;26.909;26.619;26.329;26.038;25.748;25.458;25.167;24.877;24.587;24.297;24.039;23.781;23.523;23.265;23.007;22.749;22.491;22.233;21.975;21.717
158;0;0.943;1.886;2.798;3.711;4.614;5.517;6.409;7.302;8.084;8.867;9.589;10.393;11.087;11.791;12.504;13.227;13.894;14.562;15.013;15.68;16.603;17.527;18.474;19.421;20.315;21.209;22.038;22.867;23.712;24.557;25.379;26.2;27.022;27.843;28.665;28.444;28.224;28.003;27.783;27.562;27.195;27.103;27.103;27.103;27.103;27.103;27.103;27.103;27.103;27.103;26.815;26.526;26.238;25.949;25.661;25.372;25.084;24.795;24.507;24.218;23.961;23.703;23.446;23.188;22.931;22.673;22.415;22.158;21.9;21.643
159;0;0.923;1.846;2.728;3.611;4.513;5.416;6.289;7.161;7.954;8.746;9.458;10.252;10.945;11.647;12.359;13.081;13.727;14.374;14.777;15.392;16.315;17.239;18.176;19.114;19.997;20.879;21.729;22.579;23.414;24.248;25.111;25.973;26.836;27.698;28.561;28.341;28.121;27.902;27.682;27.462;27.096;26.927;26.937;26.947;26.957;26.967;26.977;26.987;26.997;27.007;26.72;26.433;26.147;25.86;25.573;25.287;25;24.714;24.427;24.14;23.883;23.626;23.369;23.112;22.854;22.597;22.34;22.083;21.826;21.569
160;0;0.903;1.805;2.658;3.51;4.413;5.316;6.168;7.021;7.823;8.626;9.328;10.11;10.802;11.503;12.214;12.935;13.561;14.186;14.541;15.104;16.028;16.951;17.879;18.807;19.678;20.549;21.42;22.291;23.116;23.94;24.843;25.746;26.65;27.553;28.456;28.237;28.019;27.8;27.581;27.362;26.998;26.75;26.77;26.79;26.81;26.83;26.85;26.87;26.89;26.91;26.626;26.341;26.056;25.771;25.486;25.201;24.917;24.632;24.347;24.062;23.805;23.548;23.292;23.035;22.778;22.521;22.265;22.008;21.751;21.494
161;0;0.893;1.785;2.638;3.49;4.388;5.286;6.133;6.981;7.773;8.566;9.263;10.032;10.709;11.394;12.094;12.802;13.42;14.038;14.393;14.954;15.864;16.773;17.683;18.592;19.459;20.327;21.185;22.043;22.863;23.683;24.575;25.467;26.359;27.25;28.142;27.947;27.751;27.555;27.36;27.164;26.803;26.441;26.436;26.467;26.499;26.53;26.562;26.593;26.624;26.656;26.379;26.103;25.826;25.55;25.273;24.997;24.72;24.444;24.167;23.89;23.635;23.379;23.124;22.868;22.613;22.357;22.102;21.846;21.59;21.335
162;0;0.883;1.765;2.618;3.47;4.363;5.256;6.098;6.941;7.723;8.505;9.198;9.953;10.616;11.286;11.974;12.67;13.28;13.891;14.245;14.804;15.7;16.597;17.487;18.377;19.241;20.106;20.95;21.795;22.612;23.428;24.309;25.189;26.069;26.949;27.83;27.657;27.484;27.312;27.139;26.967;26.608;26.249;26.102;26.145;26.187;26.23;26.273;26.316;26.358;26.401;26.133;25.865;25.596;25.328;25.06;24.792;24.524;24.255;23.987;23.719;23.465;23.21;22.956;22.702;22.447;22.193;21.938;21.684;21.43;21.175
163;0;0.873;1.745;2.598;3.45;4.338;5.226;6.063;6.901;7.673;8.445;9.132;9.874;10.523;11.178;11.854;12.538;13.141;13.744;14.098;14.655;15.538;16.421;17.292;18.164;19.025;19.885;20.717;21.549;22.362;23.175;24.043;24.912;25.781;26.65;27.519;27.369;27.219;27.069;26.919;26.769;26.413;26.057;25.768;25.822;25.876;25.93;25.984;26.038;26.092;26.146;25.886;25.626;25.367;25.107;24.847;24.587;24.327;24.067;23.807;23.547;23.294;23.041;22.788;22.535;22.282;22.028;21.775;21.522;21.269;21.016
164;0;0.863;1.725;2.578;3.43;4.313;5.196;6.028;6.861;7.623;8.385;9.067;9.796;10.43;11.07;11.736;12.407;13.003;13.598;13.952;14.506;15.376;16.246;17.099;17.951;18.809;19.666;20.485;21.304;22.113;22.922;23.78;24.637;25.494;26.352;27.209;27.082;26.954;26.827;26.699;26.571;26.218;25.864;25.511;25.499;25.564;25.63;25.695;25.761;25.826;25.891;25.64;25.388;25.137;24.885;24.634;24.382;24.131;23.879;23.627;23.376;23.124;22.872;22.62;22.368;22.116;21.864;21.612;21.36;21.108;20.856
165;0;0.853;1.705;2.558;3.41;4.288;5.165;5.993;6.82;7.573;8.325;9.002;9.718;10.338;10.962;11.617;12.277;12.865;13.453;13.806;14.359;15.215;16.072;16.906;17.74;18.594;19.448;20.254;21.06;21.865;22.671;23.517;24.363;25.209;26.055;26.901;26.796;26.69;26.585;26.479;26.374;26.023;25.672;25.321;25.176;25.253;25.33;25.406;25.483;25.56;25.637;25.393;25.15;24.907;24.664;24.421;24.177;23.934;23.691;23.448;23.204;22.954;22.703;22.452;22.201;21.951;21.7;21.449;21.198;20.948;20.697
166;0;0.843;1.685;2.538;3.39;4.263;5.135;5.958;6.78;7.522;8.265;8.937;9.639;10.246;10.855;11.499;12.147;12.728;13.309;13.661;14.212;15.055;15.899;16.714;17.53;18.381;19.231;20.024;20.817;21.619;22.421;23.256;24.091;24.926;25.76;26.595;26.511;26.428;26.344;26.26;26.176;25.828;25.479;25.131;24.854;24.942;25.03;25.118;25.206;25.294;25.382;25.147;24.912;24.677;24.442;24.207;23.973;23.738;23.503;23.268;23.033;22.783;22.534;22.284;22.035;21.785;21.536;21.286;21.037;20.787;20.537
167;0;0.832;1.665;2.518;3.37;4.238;5.105;5.923;6.74;7.472;8.205;8.872;9.561;10.154;10.749;11.382;12.018;12.592;13.165;13.517;14.065;14.896;15.727;16.524;17.321;18.168;19.016;19.796;20.576;21.374;22.172;22.996;23.82;24.643;25.467;26.29;26.228;26.166;26.103;26.041;25.979;25.633;25.287;24.941;24.595;24.63;24.73;24.829;24.928;25.028;25.127;24.901;24.674;24.447;24.221;23.994;23.768;23.541;23.315;23.088;22.861;22.613;22.365;22.116;21.868;21.62;21.371;21.123;20.875;20.626;20.378
168;0;0.822;1.645;2.497;3.35;4.213;5.075;5.888;6.7;7.422;8.144;8.806;9.483;10.062;10.643;11.265;11.89;12.456;13.022;13.374;13.92;14.738;15.556;16.334;17.113;17.957;18.801;19.568;20.336;21.13;21.925;22.738;23.55;24.362;25.175;25.987;25.946;25.905;25.864;25.822;25.781;25.438;25.095;24.751;24.408;24.319;24.429;24.54;24.651;24.762;24.872;24.654;24.436;24.218;23.999;23.781;23.563;23.345;23.126;22.908;22.69;22.443;22.196;21.948;21.701;21.454;21.207;20.96;20.713;20.466;20.218
169;0;0.812;1.625;2.477;3.33;4.188;5.045;5.853;6.66;7.372;8.084;8.741;9.406;9.971;10.537;11.149;11.762;12.321;12.88;13.231;13.775;14.58;15.385;16.145;16.906;17.747;18.587;19.342;20.097;20.888;21.679;22.48;23.282;24.083;24.884;25.686;25.665;25.645;25.624;25.604;25.584;25.243;24.902;24.562;24.221;24.007;24.129;24.251;24.374;24.496;24.618;24.408;24.198;23.988;23.778;23.568;23.358;23.148;22.938;22.728;22.518;22.272;22.026;21.781;21.535;21.289;21.043;20.797;20.551;20.305;20.059
170;0;0.802;1.605;2.457;3.31;4.162;5.015;5.817;6.62;7.322;8.024;8.676;9.328;9.88;10.431;11.033;11.635;12.186;12.738;13.089;13.631;14.423;15.216;15.958;16.7;17.537;18.375;19.117;19.859;20.647;21.434;22.224;23.015;23.805;24.596;25.386;25.386;25.386;25.386;25.386;25.386;25.048;24.71;24.372;24.034;23.756;23.829;23.963;24.096;24.229;24.363;24.161;23.96;23.758;23.556;23.355;23.153;22.952;22.75;22.548;22.347;22.102;21.857;21.613;21.368;21.123;20.878;20.634;20.389;20.144;19.9
171;0;0.797;1.595;2.447;3.3;4.142;4.985;5.787;6.59;7.292;7.994;8.641;9.288;9.839;10.391;10.988;11.585;12.131;12.678;13.03;13.572;14.359;15.146;15.894;16.641;17.468;18.296;19.043;19.79;20.568;21.346;22.136;22.927;23.717;24.507;25.298;25.298;25.298;25.298;25.298;25.298;24.961;24.624;24.287;23.95;23.673;23.544;23.686;23.828;23.97;24.112;23.923;23.733;23.544;23.355;23.165;22.976;22.787;22.597;22.408;22.218;21.98;21.741;21.503;21.264;21.026;20.787;20.549;20.31;20.072;19.833
172;0;0.792;1.585;2.437;3.29;4.122;4.955;5.757;6.56;7.262;7.964;8.606;9.248;9.799;10.351;10.943;11.535;12.076;12.618;12.971;13.512;14.295;15.077;15.829;16.582;17.399;18.216;18.969;19.721;20.489;21.258;22.048;22.838;23.629;24.419;25.209;25.209;25.209;25.209;25.209;25.209;24.874;24.538;24.202;23.866;23.59;23.341;23.409;23.56;23.711;23.861;23.684;23.507;23.33;23.153;22.976;22.799;22.621;22.444;22.267;22.09;21.858;21.625;21.393;21.161;20.929;20.696;20.464;20.232;19.999;19.767
173;0;0.787;1.575;2.427;3.28;4.102;4.925;5.727;6.53;7.232;7.934;8.571;9.208;9.759;10.311;10.898;11.484;12.021;12.558;12.912;13.453;14.231;15.008;15.765;16.522;17.33;18.137;18.895;19.652;20.411;21.169;21.96;22.75;23.54;24.331;25.121;25.121;25.121;25.121;25.121;25.121;24.786;24.452;24.117;23.782;23.506;23.259;23.133;23.292;23.451;23.611;23.446;23.281;23.116;22.951;22.786;22.621;22.456;22.291;22.127;21.962;21.736;21.51;21.283;21.057;20.831;20.605;20.379;20.153;19.927;19.701
174;0;0.782;1.565;2.417;3.27;4.082;4.895;5.697;6.499;7.202;7.904;8.536;9.167;9.719;10.271;10.852;11.434;11.966;12.497;12.852;13.394;14.166;14.939;15.701;16.463;17.261;18.058;18.82;19.583;20.332;21.081;21.871;22.662;23.452;24.243;25.033;25.033;25.033;25.033;25.033;25.033;24.699;24.366;24.032;23.698;23.423;23.177;22.93;23.024;23.192;23.36;23.207;23.055;22.902;22.749;22.597;22.444;22.291;22.139;21.986;21.833;21.613;21.394;21.174;20.954;20.734;20.514;20.294;20.074;19.855;19.635
175;0;0.777;1.555;2.407;3.26;4.062;4.865;5.667;6.469;7.171;7.874;8.5;9.127;9.679;10.231;10.807;11.384;11.911;12.437;12.793;13.335;14.102;14.869;15.637;16.404;17.191;17.979;18.746;19.513;20.253;20.993;21.783;22.574;23.364;24.154;24.945;24.945;24.945;24.945;24.945;24.945;24.612;24.28;23.947;23.615;23.34;23.094;22.848;22.756;22.933;23.109;22.969;22.828;22.688;22.547;22.407;22.267;22.126;21.986;21.845;21.705;21.491;21.278;21.064;20.85;20.637;20.423;20.209;19.996;19.782;19.569
176;0;0.772;1.545;2.397;3.25;4.042;4.834;5.637;6.439;7.141;7.843;8.465;9.087;9.639;10.19;10.762;11.334;11.855;12.377;12.734;13.276;14.038;14.8;15.573;16.345;17.122;17.9;18.672;19.444;20.174;20.905;21.695;22.485;23.276;24.066;24.856;24.856;24.856;24.856;24.856;24.856;24.525;24.194;23.862;23.531;23.257;23.012;22.767;22.522;22.673;22.858;22.73;22.602;22.474;22.346;22.217;22.089;21.961;21.833;21.705;21.577;21.369;21.162;20.954;20.747;20.539;20.332;20.125;19.917;19.71;19.502
177;0;0.767;1.535;2.387;3.24;4.022;4.804;5.607;6.409;7.111;7.813;8.43;9.047;9.599;10.15;10.717;11.284;11.8;12.317;12.675;13.217;13.974;14.731;15.508;16.286;17.053;17.82;18.598;19.375;20.096;20.816;21.607;22.397;23.187;23.978;24.768;24.768;24.768;24.768;24.768;24.768;24.438;24.108;23.777;23.447;23.173;22.929;22.685;22.441;22.414;22.608;22.492;22.376;22.26;22.144;22.028;21.912;21.796;21.68;21.564;21.448;21.247;21.046;20.845;20.643;20.442;20.241;20.04;19.839;19.637;19.436
178;0;0.762;1.525;2.377;3.23;4.002;4.774;5.577;6.379;7.081;7.783;8.395;9.007;9.559;10.11;10.672;11.234;11.745;12.257;12.616;13.157;13.91;14.662;15.444;16.227;16.984;17.741;18.523;19.306;20.017;20.728;21.518;22.309;23.099;23.889;24.68;24.68;24.68;24.68;24.68;24.68;24.351;24.021;23.692;23.363;23.09;22.847;22.603;22.36;22.154;22.357;22.253;22.149;22.046;21.942;21.838;21.735;21.631;21.527;21.423;21.32;21.125;20.93;20.735;20.54;20.345;20.15;19.955;19.76;19.565;19.37
179;0;0.757;1.515;2.367;3.22;3.982;4.744;5.547;6.349;7.051;7.753;8.36;8.967;9.518;10.07;10.627;11.183;11.69;12.196;12.557;13.098;13.845;14.593;15.38;16.167;16.915;17.662;18.449;19.237;19.938;20.64;21.43;22.22;23.011;23.801;24.592;24.592;24.592;24.592;24.592;24.592;24.263;23.935;23.607;23.279;23.007;22.764;22.522;22.279;22.037;22.106;22.015;21.923;21.832;21.74;21.649;21.557;21.466;21.374;21.283;21.191;21.003;20.814;20.625;20.436;20.248;20.059;19.87;19.681;19.493;19.304
180;0;0.752;1.504;2.357;3.21;3.962;4.714;5.517;6.319;7.021;7.723;8.325;8.927;9.478;10.03;10.582;11.133;11.635;12.136;12.497;13.039;13.781;14.523;15.316;16.108;16.845;17.583;18.375;19.167;19.859;20.551;21.342;22.132;22.923;23.713;24.503;24.503;24.503;24.503;24.503;24.503;24.176;23.849;23.522;23.195;22.924;22.682;22.44;22.198;21.957;21.855;21.776;21.697;21.618;21.538;21.459;21.38;21.301;21.221;21.142;21.063;20.88;20.698;20.515;20.333;20.15;19.968;19.785;19.603;19.42;19.238
