TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
144;0;1.684;3.368;5.052;6.737;8.421;10.105;11.234;12.364;13.2;14.036;15.052;16.197;17.412;18.644;20.189;21.755;22.141;22.616;23.372;24.51;24.441;24.371;24.302;24.233;24.164;24.094;24.025;23.956;23.886;23.817;23.748;23.679;23.609;23.54;23.471;23.221;22.973;22.726;22.48;22.235;21.633;21.03;20.428;19.825;19.223;18.62;18.018;17.416;16.813;16.211;15.657;15.104;14.55;13.997;13.444;12.89;12.337;11.783;11.23;10.676;10.123;9.57;9.016;8.463;7.909;7.356;6.802;6.249;5.696;5.142
145;0;1.662;3.324;4.987;6.649;8.311;9.973;11.105;12.238;13.046;13.854;14.865;16.003;17.206;18.425;19.955;21.506;21.919;22.423;23.205;24.365;24.296;24.228;24.159;24.091;24.022;23.954;23.885;23.817;23.749;23.68;23.612;23.543;23.475;23.406;23.338;23.09;22.844;22.599;22.354;22.111;21.51;20.908;20.307;19.706;19.104;18.503;17.902;17.3;16.699;16.098;15.549;15;14.452;13.903;13.354;12.806;12.257;11.708;11.159;10.611;10.062;9.513;8.965;8.416;7.867;7.319;6.77;6.221;5.673;5.124
146;0;1.64;3.281;4.921;6.561;8.201;9.842;10.976;12.111;12.892;13.673;14.679;15.81;17;18.207;19.721;21.257;21.698;22.23;23.037;24.219;24.152;24.084;24.017;23.949;23.881;23.814;23.746;23.678;23.611;23.543;23.475;23.408;23.34;23.273;23.205;22.959;22.715;22.471;22.229;21.987;21.387;20.787;20.186;19.586;18.986;18.386;17.785;17.185;16.585;15.985;15.441;14.897;14.353;13.809;13.265;12.721;12.177;11.633;11.089;10.545;10.001;9.457;8.913;8.369;7.825;7.281;6.737;6.193;5.649;5.106
147;0;1.618;3.237;4.855;6.473;8.092;9.71;10.847;11.985;12.738;13.491;14.492;15.616;16.794;17.988;19.487;21.007;21.476;22.037;22.869;24.074;24.007;23.941;23.874;23.807;23.74;23.673;23.606;23.54;23.473;23.406;23.339;23.272;23.206;23.139;23.072;22.828;22.585;22.344;22.103;21.863;21.264;20.665;20.066;19.467;18.867;18.268;17.669;17.07;16.471;15.871;15.332;14.793;14.254;13.715;13.175;12.636;12.097;11.558;11.019;10.479;9.94;9.401;8.862;8.322;7.783;7.244;6.705;6.166;5.626;5.087
148;0;1.585;3.17;4.755;6.34;7.925;9.51;10.674;11.837;12.577;13.316;14.295;15.397;16.598;17.816;19.207;20.617;21.128;21.736;22.606;23.841;23.774;23.708;23.641;23.575;23.508;23.442;23.375;23.309;23.242;23.176;23.11;23.043;22.977;22.91;22.844;22.602;22.362;22.122;21.883;21.646;21.048;20.45;19.852;19.255;18.657;18.059;17.461;16.863;16.266;15.668;15.136;14.604;14.072;13.54;13.008;12.476;11.944;11.412;10.88;10.348;9.816;9.284;8.752;8.22;7.687;7.155;6.623;6.091;5.559;5.027
149;0;1.552;3.103;4.655;6.207;7.758;9.31;10.5;11.69;12.415;13.14;14.099;15.177;16.402;17.643;18.926;20.226;20.781;21.435;22.342;23.607;23.541;23.475;23.409;23.343;23.276;23.21;23.144;23.078;23.012;22.946;22.88;22.814;22.748;22.682;22.616;22.376;22.138;21.9;21.664;21.428;20.832;20.235;19.639;19.043;18.446;17.85;17.253;16.657;16.061;15.464;14.939;14.415;13.89;13.365;12.84;12.315;11.79;11.266;10.741;10.216;9.691;9.166;8.641;8.117;7.592;7.067;6.542;6.017;5.492;4.968
150;0;1.518;3.037;4.555;6.073;7.592;9.11;10.326;11.543;12.254;12.965;13.902;14.958;16.205;17.47;18.645;19.836;20.433;21.134;22.078;23.373;23.307;23.242;23.176;23.11;23.045;22.979;22.913;22.847;22.782;22.716;22.65;22.585;22.519;22.453;22.387;22.15;21.914;21.678;21.444;21.21;20.615;20.02;19.426;18.831;18.236;17.641;17.046;16.451;15.856;15.261;14.743;14.225;13.708;13.19;12.672;12.155;11.637;11.119;10.602;10.084;9.567;9.049;8.531;8.014;7.496;6.978;6.461;5.943;5.425;4.908
151;0;1.491;2.983;4.474;5.965;7.457;8.948;10.156;11.364;12.062;12.76;13.677;14.712;15.935;17.175;18.329;19.499;20.08;20.763;21.686;22.954;22.891;22.829;22.767;22.704;22.642;22.58;22.517;22.455;22.393;22.33;22.268;22.206;22.143;22.081;22.019;21.787;21.557;21.328;21.099;20.872;20.228;19.657;19.087;18.516;17.945;17.374;16.803;16.232;15.662;15.091;14.58;14.069;13.558;13.047;12.536;12.025;11.514;11.003;10.493;9.982;9.471;8.96;8.449;7.938;7.427;6.916;6.405;5.894;5.383;4.873
152;0;1.464;2.929;4.393;5.857;7.322;8.786;9.986;11.185;11.87;12.555;13.453;14.466;15.664;16.88;18.013;19.162;19.728;20.393;21.295;22.534;22.475;22.416;22.357;22.298;22.239;22.18;22.121;22.063;22.004;21.945;21.886;21.827;21.768;21.709;21.65;21.425;21.201;20.977;20.755;20.534;19.841;19.294;18.748;18.201;17.654;17.108;16.561;16.014;15.468;14.921;14.417;13.912;13.408;12.904;12.4;11.896;11.392;10.887;10.383;9.879;9.375;8.871;8.367;7.862;7.358;6.854;6.35;5.846;5.342;4.837
153;0;1.437;2.875;4.312;5.749;7.186;8.624;9.815;11.007;11.678;12.35;13.228;14.219;15.394;16.585;17.697;18.825;19.375;20.023;20.903;22.115;22.059;22.004;21.948;21.892;21.837;21.781;21.726;21.67;21.614;21.559;21.503;21.448;21.392;21.337;21.281;21.062;20.844;20.627;20.411;20.195;19.485;18.931;18.409;17.886;17.364;16.841;16.318;15.796;15.273;14.751;14.253;13.756;13.259;12.761;12.264;11.766;11.269;10.771;10.274;9.777;9.279;8.782;8.284;7.787;7.29;6.792;6.295;5.797;5.3;4.802
154;0;1.41;2.821;4.231;5.641;7.051;8.462;9.645;10.828;11.486;12.145;13.003;13.973;15.123;16.29;17.382;18.488;19.023;19.653;20.511;21.695;21.643;21.591;21.539;21.486;21.434;21.382;21.33;21.278;21.225;21.173;21.121;21.069;21.017;20.964;20.912;20.699;20.488;20.277;20.066;19.857;19.168;18.568;18.07;17.571;17.073;16.574;16.076;15.578;15.079;14.581;14.09;13.6;13.109;12.618;12.128;11.637;11.146;10.656;10.165;9.674;9.183;8.693;8.202;7.711;7.221;6.73;6.239;5.749;5.258;4.767
155;0;1.383;2.766;4.15;5.533;6.916;8.299;9.474;10.649;11.294;11.94;12.779;13.727;14.853;15.995;17.066;18.151;18.67;19.283;20.119;21.276;21.227;21.178;21.129;21.08;21.032;20.983;20.934;20.885;20.836;20.787;20.739;20.69;20.641;20.592;20.543;20.337;20.131;19.926;19.722;19.518;18.852;18.205;17.731;17.256;16.782;16.308;15.834;15.36;14.885;14.411;13.927;13.443;12.959;12.475;11.991;11.507;11.023;10.54;10.056;9.572;9.088;8.604;8.12;7.636;7.152;6.668;6.184;5.7;5.216;4.732
156;0;1.356;2.712;4.069;5.425;6.781;8.137;9.304;10.471;11.103;11.735;12.554;13.48;14.582;15.7;16.75;17.814;18.318;18.912;19.728;20.856;20.811;20.765;20.72;20.675;20.629;20.584;20.538;20.493;20.447;20.402;20.356;20.311;20.265;20.22;20.174;19.974;19.775;19.576;19.377;19.18;18.535;17.891;17.392;16.942;16.492;16.041;15.591;15.141;14.691;14.241;13.764;13.287;12.81;12.332;11.855;11.378;10.901;10.424;9.946;9.469;8.992;8.515;8.038;7.56;7.083;6.606;6.129;5.651;5.174;4.697
157;0;1.329;2.658;3.987;5.317;6.646;7.975;9.133;10.292;10.911;11.53;12.329;13.234;14.312;15.405;16.434;17.477;17.965;18.542;19.336;20.437;20.395;20.353;20.311;20.269;20.226;20.184;20.142;20.1;20.058;20.016;19.974;19.932;19.89;19.848;19.806;19.612;19.418;19.225;19.033;18.842;18.219;17.596;17.053;16.627;16.201;15.775;15.349;14.923;14.497;14.071;13.601;13.13;12.66;12.189;11.719;11.248;10.778;10.308;9.837;9.367;8.896;8.426;7.955;7.485;7.014;6.544;6.073;5.603;5.132;4.662
158;0;1.302;2.604;3.906;5.209;6.511;7.813;8.963;10.113;10.719;11.325;12.105;12.988;14.041;15.11;16.118;17.14;17.613;18.172;18.944;20.017;19.979;19.94;19.901;19.863;19.824;19.785;19.746;19.708;19.669;19.63;19.592;19.553;19.514;19.476;19.437;19.249;19.062;18.875;18.689;18.503;17.903;17.302;16.714;16.312;15.91;15.508;15.107;14.705;14.303;13.901;13.438;12.974;12.51;12.046;11.583;11.119;10.655;10.192;9.728;9.264;8.8;8.337;7.873;7.409;6.945;6.482;6.018;5.554;5.091;4.627
159;0;1.275;2.55;3.825;5.1;6.375;7.651;8.793;9.935;10.527;11.12;11.88;12.742;13.771;14.814;15.802;16.803;17.26;17.802;18.552;19.598;19.563;19.527;19.492;19.457;19.421;19.386;19.351;19.315;19.28;19.245;19.209;19.174;19.139;19.103;19.068;18.886;18.705;18.524;18.344;18.165;17.586;17.007;16.429;15.997;15.62;15.242;14.864;14.487;14.109;13.731;13.274;12.817;12.361;11.904;11.447;10.99;10.533;10.076;9.619;9.162;8.705;8.248;7.791;7.334;6.877;6.42;5.963;5.506;5.049;4.592
160;0;1.248;2.496;3.744;4.992;6.24;7.488;8.622;9.756;10.335;10.915;11.655;12.495;13.5;14.519;15.486;16.466;16.908;17.432;18.161;19.178;19.147;19.115;19.083;19.051;19.019;18.987;18.955;18.923;18.891;18.859;18.827;18.795;18.763;18.731;18.699;18.524;18.349;18.174;18;17.826;17.27;16.713;16.156;15.682;15.329;14.975;14.622;14.268;13.915;13.562;13.111;12.661;12.211;11.761;11.31;10.86;10.41;9.96;9.509;9.059;8.609;8.159;7.708;7.258;6.808;6.358;5.907;5.457;5.007;4.557
161;0;1.221;2.442;3.663;4.884;6.105;7.326;8.452;9.577;10.143;10.71;11.431;12.239;13.209;14.191;15.123;16.067;16.492;16.996;17.701;18.687;18.658;18.63;18.601;18.573;18.544;18.516;18.488;18.459;18.431;18.402;18.374;18.345;18.317;18.288;18.26;18.105;17.95;17.795;17.641;17.488;16.953;16.418;15.884;15.367;15.038;14.709;14.38;14.05;13.721;13.392;12.948;12.505;12.061;11.618;11.174;10.731;10.287;9.844;9.4;8.957;8.513;8.07;7.626;7.183;6.739;6.296;5.852;5.409;4.965;4.522
162;0;1.194;2.388;3.582;4.776;5.97;7.164;8.281;9.399;9.952;10.505;11.206;11.984;12.918;13.864;14.762;15.671;16.078;16.563;17.244;18.198;18.173;18.148;18.123;18.098;18.073;18.048;18.023;17.998;17.973;17.948;17.923;17.898;17.873;17.848;17.823;17.688;17.553;17.418;17.284;17.149;16.637;16.124;15.611;15.098;14.748;14.442;14.137;13.832;13.527;13.222;12.785;12.348;11.911;11.475;11.038;10.601;10.164;9.728;9.291;8.854;8.417;7.981;7.544;7.107;6.67;6.233;5.797;5.36;4.923;4.486
163;0;1.167;2.334;3.501;4.668;5.835;7.002;8.111;9.22;9.76;10.3;10.981;11.728;12.629;13.538;14.403;15.277;15.667;16.133;16.79;17.713;17.692;17.67;17.649;17.627;17.605;17.584;17.562;17.541;17.519;17.498;17.476;17.454;17.433;17.411;17.39;17.273;17.158;17.042;16.926;16.811;16.32;15.829;15.338;14.847;14.457;14.176;13.895;13.614;13.333;13.052;12.622;12.192;11.762;11.332;10.902;10.472;10.042;9.612;9.182;8.752;8.322;7.892;7.461;7.031;6.601;6.171;5.741;5.311;4.881;4.451
164;0;1.14;2.28;3.42;4.56;5.7;6.84;7.94;9.041;9.568;10.095;10.757;11.474;12.34;13.214;14.046;14.885;15.259;15.705;16.338;17.231;17.213;17.195;17.177;17.159;17.14;17.122;17.104;17.086;17.068;17.05;17.032;17.013;16.995;16.977;16.959;16.861;16.764;16.667;16.57;16.473;16.004;15.535;15.066;14.597;14.166;13.909;13.652;13.396;13.139;12.882;12.459;12.035;11.612;11.189;10.765;10.342;9.919;9.496;9.072;8.649;8.226;7.802;7.379;6.956;6.533;6.109;5.686;5.263;4.839;4.416
165;0;1.113;2.226;3.339;4.452;5.565;6.677;7.77;8.863;9.376;9.89;10.532;11.219;12.052;12.891;13.691;14.497;14.854;15.281;15.89;16.753;16.738;16.723;16.708;16.693;16.679;16.664;16.649;16.634;16.62;16.605;16.59;16.575;16.56;16.546;16.531;16.451;16.372;16.293;16.213;16.134;15.687;15.24;14.793;14.346;13.899;13.643;13.41;13.177;12.945;12.712;12.295;11.879;11.462;11.046;10.629;10.213;9.796;9.38;8.963;8.547;8.13;7.713;7.297;6.88;6.464;6.047;5.631;5.214;4.798;4.381
166;0;1.086;2.172;3.258;4.344;5.429;6.515;7.6;8.684;9.184;9.685;10.307;10.965;11.765;12.569;13.338;14.111;14.451;14.859;15.445;16.277;16.266;16.254;16.243;16.231;16.22;16.209;16.197;16.186;16.174;16.163;16.151;16.14;16.129;16.117;16.106;16.044;15.982;15.92;15.858;15.796;15.371;14.946;14.521;14.095;13.67;13.376;13.168;12.959;12.751;12.542;12.132;11.723;11.313;10.903;10.493;10.083;9.673;9.264;8.854;8.444;8.034;7.624;7.215;6.805;6.395;5.985;5.575;5.166;4.756;4.346
167;0;1.059;2.118;3.177;4.235;5.294;6.353;7.429;8.505;8.992;9.48;10.083;10.711;11.479;12.249;12.987;13.727;14.051;14.441;15.003;15.805;15.797;15.789;15.781;15.772;15.764;15.756;15.748;15.74;15.732;15.724;15.716;15.708;15.7;15.692;15.683;15.638;15.593;15.548;15.503;15.457;15.054;14.651;14.248;13.845;13.442;13.11;12.925;12.741;12.557;12.372;11.969;11.566;11.163;10.76;10.357;9.954;9.551;9.148;8.745;8.342;7.938;7.535;7.132;6.729;6.326;5.923;5.52;5.117;4.714;4.311
168;0;1.032;2.064;3.095;4.127;5.159;6.191;7.259;8.327;8.801;9.275;9.858;10.458;11.193;11.931;12.637;13.346;13.654;14.025;14.564;15.336;15.331;15.326;15.321;15.317;15.312;15.307;15.302;15.297;15.293;15.288;15.283;15.278;15.274;15.269;15.264;15.235;15.206;15.177;15.148;15.119;14.738;14.357;13.975;13.594;13.213;12.866;12.683;12.523;12.363;12.202;11.806;11.41;11.013;10.617;10.221;9.824;9.428;9.032;8.635;8.239;7.843;7.446;7.05;6.654;6.257;5.861;5.465;5.068;4.672;4.276
169;0;1.005;2.01;3.014;4.019;5.024;6.029;7.088;8.148;8.609;9.07;9.633;10.205;10.909;11.613;12.29;12.968;13.26;13.612;14.128;14.87;14.868;14.867;14.865;14.864;14.862;14.861;14.859;14.858;14.856;14.855;14.853;14.852;14.85;14.849;14.847;14.834;14.821;14.807;14.794;14.781;14.421;14.062;13.703;13.343;12.984;12.662;12.441;12.305;12.168;12.032;11.643;11.253;10.864;10.474;10.084;9.695;9.305;8.916;8.526;8.137;7.747;7.357;6.968;6.578;6.189;5.799;5.409;5.02;4.63;4.241
170;0;0.978;1.956;2.933;3.911;4.889;5.867;6.918;7.969;8.417;8.865;9.409;9.953;10.625;11.297;11.945;12.592;12.868;13.201;13.695;14.407;14.409;14.411;14.413;14.414;14.416;14.418;14.42;14.421;14.423;14.425;14.427;14.428;14.43;14.432;14.434;14.435;14.437;14.439;14.44;14.442;14.105;13.768;13.43;13.093;12.755;12.458;12.198;12.086;11.974;11.862;11.48;11.097;10.714;10.331;9.948;9.565;9.183;8.8;8.417;8.034;7.651;7.268;6.885;6.503;6.12;5.737;5.354;4.971;4.588;4.206
171;0;0.951;1.901;2.852;3.803;4.754;5.704;6.747;7.791;8.225;8.66;9.184;9.708;10.359;11.009;11.639;12.268;12.529;12.846;13.319;14.004;14.009;14.014;14.019;14.024;14.029;14.034;14.039;14.044;14.049;14.054;14.059;14.064;14.069;14.074;14.079;14.084;14.089;14.094;14.099;14.104;13.788;13.473;13.158;12.842;12.527;12.253;11.981;11.868;11.78;11.693;11.316;10.94;10.564;10.188;9.812;9.436;9.06;8.684;8.308;7.932;7.555;7.179;6.803;6.427;6.051;5.675;5.299;4.923;4.547;4.17
172;0;0.924;1.847;2.771;3.695;4.618;5.542;6.577;7.612;8.033;8.454;8.959;9.464;10.092;10.721;11.332;11.944;12.19;12.49;12.942;13.601;13.609;13.617;13.625;13.634;13.642;13.65;13.658;13.667;13.675;13.683;13.691;13.7;13.708;13.716;13.724;13.732;13.741;13.749;13.757;13.765;13.472;13.178;12.885;12.592;12.301;12.049;11.798;11.65;11.586;11.523;11.153;10.784;10.415;10.045;9.676;9.306;8.937;8.568;8.198;7.829;7.46;7.09;6.721;6.352;5.982;5.613;5.243;4.874;4.505;4.135
173;0;0.897;1.793;2.69;3.587;4.483;5.38;6.407;7.433;7.841;8.249;8.735;9.22;9.826;10.433;11.026;11.62;11.851;12.134;12.565;13.197;13.209;13.22;13.232;13.243;13.255;13.266;13.278;13.289;13.301;13.312;13.324;13.335;13.347;13.358;13.37;13.381;13.393;13.404;13.415;13.427;13.155;12.884;12.612;12.341;12.075;11.845;11.615;11.432;11.392;11.353;10.99;10.628;10.265;9.902;9.54;9.177;8.814;8.452;8.089;7.727;7.364;7.001;6.639;6.276;5.913;5.551;5.188;4.826;4.463;4.1
174;0;0.87;1.739;2.609;3.479;4.348;5.218;6.236;7.254;7.649;8.044;8.51;8.975;9.56;10.144;10.72;11.296;11.512;11.778;12.189;12.794;12.809;12.824;12.838;12.853;12.868;12.882;12.897;12.912;12.927;12.941;12.956;12.971;12.985;13;13.015;13.03;13.044;13.059;13.074;13.089;12.839;12.589;12.34;12.09;11.849;11.641;11.433;11.224;11.198;11.183;10.827;10.471;10.115;9.759;9.403;9.048;8.692;8.336;7.98;7.624;7.268;6.912;6.556;6.2;5.845;5.489;5.133;4.777;4.421;4.065
175;0;0.843;1.685;2.528;3.37;4.213;5.056;6.066;7.076;7.458;7.839;8.285;8.731;9.294;9.856;10.414;10.972;11.173;11.422;11.812;12.391;12.409;12.427;12.445;12.463;12.481;12.499;12.517;12.534;12.552;12.57;12.588;12.606;12.624;12.642;12.66;12.678;12.696;12.714;12.732;12.75;12.522;12.295;12.067;11.84;11.624;11.437;11.25;11.063;11.004;11.013;10.664;10.315;9.966;9.616;9.267;8.918;8.569;8.22;7.871;7.521;7.172;6.823;6.474;6.125;5.776;5.427;5.077;4.728;4.379;4.03
176;0;0.816;1.631;2.447;3.262;4.078;4.893;5.895;6.897;7.266;7.634;8.061;8.487;9.027;9.568;10.108;10.648;10.834;11.066;11.435;11.987;12.009;12.03;12.051;12.072;12.093;12.115;12.136;12.157;12.178;12.2;12.221;12.242;12.263;12.284;12.306;12.327;12.348;12.369;12.391;12.412;12.206;12;11.795;11.589;11.398;11.233;11.067;10.902;10.81;10.843;10.501;10.158;9.816;9.473;9.131;8.789;8.446;8.104;7.761;7.419;7.077;6.734;6.392;6.049;5.707;5.365;5.022;4.68;4.337;3.995
177;0;0.789;1.577;2.366;3.154;3.943;4.731;5.725;6.718;7.074;7.429;7.836;8.242;8.761;9.28;9.802;10.324;10.495;10.71;11.059;11.584;11.609;11.633;11.657;11.682;11.706;11.731;11.755;11.78;11.804;11.829;11.853;11.878;11.902;11.927;11.951;11.975;12;12.024;12.049;12.073;11.89;11.706;11.522;11.338;11.172;11.028;10.885;10.741;10.616;10.673;10.337;10.002;9.666;9.33;8.995;8.659;8.323;7.988;7.652;7.316;6.981;6.645;6.309;5.974;5.638;5.302;4.967;4.631;4.296;3.96
178;0;0.762;1.523;2.285;3.046;3.808;4.569;5.554;6.54;6.882;7.224;7.611;7.998;8.495;8.992;9.496;10;10.156;10.354;10.682;11.181;11.208;11.236;11.264;11.292;11.319;11.347;11.375;11.402;11.43;11.458;11.486;11.513;11.541;11.569;11.596;11.624;11.652;11.679;11.707;11.735;11.573;11.411;11.249;11.088;10.946;10.824;10.702;10.58;10.458;10.503;10.174;9.845;9.516;9.188;8.859;8.53;8.201;7.872;7.543;7.214;6.885;6.556;6.227;5.898;5.569;5.24;4.912;4.583;4.254;3.925
179;0;0.734;1.469;2.203;2.938;3.672;4.407;5.384;6.361;6.69;7.019;7.387;7.754;8.229;8.703;9.19;9.676;9.817;9.998;10.305;10.777;10.808;10.839;10.87;10.901;10.932;10.963;10.994;11.025;11.056;11.087;11.118;11.149;11.18;11.211;11.242;11.273;11.304;11.335;11.366;11.396;11.257;11.117;10.977;10.837;10.721;10.62;10.52;10.419;10.319;10.333;10.011;9.689;9.367;9.045;8.722;8.4;8.078;7.756;7.434;7.111;6.789;6.467;6.145;5.823;5.501;5.178;4.856;4.534;4.212;3.89
180;0;0.707;1.415;2.122;2.83;3.537;4.245;5.214;6.182;6.498;6.814;7.162;7.509;7.962;8.415;8.884;9.352;9.478;9.642;9.929;10.374;10.408;10.442;10.477;10.511;10.545;10.579;10.613;10.648;10.682;10.716;10.75;10.784;10.819;10.853;10.887;10.921;10.955;10.99;11.024;11.058;10.94;10.822;10.704;10.586;10.495;10.416;10.337;10.258;10.179;10.163;9.848;9.533;9.217;8.902;8.586;8.271;7.955;7.64;7.324;7.009;6.694;6.378;6.063;5.747;5.432;5.116;4.801;4.485;4.17;3.855
