TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
144;0;1.782;3.565;5.451;7.338;8.965;10.592;11.976;13.36;14.569;15.777;16.714;17.792;18.911;20.046;21.51;22.995;23.997;24.999;26.208;27.787;28.892;29.998;31.177;32.355;33.329;34.302;35.159;36.017;36.868;37.719;38.682;39.645;40.608;41.571;42.534;42.041;41.55;41.062;40.577;40.094;39.948;39.803;39.658;39.512;39.367;39.221;39.076;38.93;38.785;38.64;38.131;37.622;37.113;36.604;36.095;35.586;35.077;34.568;34.059;33.55;33.161;32.772;32.383;31.994;31.605;31.215;30.826;30.437;30.048;29.659
145;0;1.725;3.45;5.321;7.192;8.776;10.361;11.73;13.099;14.323;15.546;16.484;17.561;18.649;19.751;21.168;22.604;23.653;24.701;25.885;27.434;28.613;29.792;31.043;32.295;33.328;34.36;35.247;36.134;37.015;37.897;38.812;39.728;40.644;41.56;42.476;41.983;41.494;41.006;40.522;40.04;39.894;39.749;39.603;39.458;39.313;39.167;39.022;38.876;38.731;38.585;38.077;37.568;37.06;36.551;36.043;35.534;35.026;34.517;34.009;33.5;33.111;32.722;32.333;31.944;31.554;31.165;30.776;30.387;29.998;29.609
146;0;1.697;3.394;5.207;7.019;8.59;10.16;11.544;12.927;14.136;15.346;16.283;17.357;18.444;19.545;20.902;22.277;23.354;24.432;25.603;27.138;28.376;29.614;30.924;32.234;33.312;34.39;35.32;36.251;37.178;38.105;38.968;39.83;40.693;41.555;42.417;41.925;41.435;40.948;40.464;39.982;39.837;39.692;39.547;39.402;39.257;39.113;38.968;38.823;38.678;38.533;38.025;37.516;37.008;36.499;35.991;35.482;34.974;34.465;33.957;33.448;33.059;32.67;32.281;31.892;31.503;31.114;30.725;30.336;29.947;29.558
147;0;1.669;3.338;5.092;6.846;8.403;9.96;11.357;12.754;13.95;15.145;16.081;17.153;18.239;19.34;20.636;21.949;23.056;24.163;25.322;26.842;28.139;29.437;30.805;32.174;33.296;34.419;35.393;36.367;37.341;38.314;39.123;39.932;40.741;41.55;42.359;41.867;41.377;40.89;40.405;39.923;39.779;39.635;39.491;39.346;39.202;39.058;38.914;38.77;38.625;38.481;37.973;37.464;36.956;36.447;35.938;35.43;34.921;34.413;33.904;33.396;33.007;32.618;32.23;31.841;31.452;31.063;30.675;30.286;29.897;29.508
148;0;1.641;3.282;4.978;6.674;8.217;9.759;11.17;12.582;13.763;14.945;15.879;16.949;18.034;19.134;20.37;21.622;22.758;23.894;25.04;26.545;27.902;29.26;30.687;32.113;33.281;34.448;35.466;36.484;37.503;38.522;39.278;40.034;40.789;41.545;42.301;41.808;41.319;40.832;40.347;39.865;39.722;39.578;39.434;39.291;39.147;39.003;38.86;38.716;38.573;38.429;37.92;37.412;36.903;36.395;35.886;35.378;34.869;34.361;33.852;33.344;32.955;32.567;32.178;31.789;31.401;31.012;30.624;30.235;29.847;29.458
149;0;1.613;3.226;4.864;6.501;8.03;9.559;10.984;12.409;13.577;14.744;15.678;16.745;17.829;18.929;20.104;21.294;22.459;23.625;24.758;26.249;27.666;29.082;30.568;32.053;33.265;34.477;35.539;36.601;37.666;38.731;39.433;40.136;40.838;41.54;42.242;41.75;41.26;40.773;40.289;39.807;39.664;39.521;39.378;39.235;39.092;38.949;38.806;38.663;38.52;38.377;37.868;37.36;36.851;36.343;35.834;35.326;34.817;34.309;33.8;33.292;32.903;32.515;32.126;31.738;31.35;30.961;30.573;30.185;29.796;29.408
150;0;1.585;3.169;4.749;6.329;7.843;9.358;10.797;12.237;13.39;14.543;15.476;16.54;17.624;18.724;19.838;20.967;22.161;23.355;24.477;25.953;27.429;28.905;30.449;31.992;33.249;34.506;35.612;36.718;37.829;38.94;39.588;40.237;40.886;41.535;42.184;41.692;41.202;40.715;40.231;39.749;39.606;39.464;39.322;39.179;39.037;38.894;38.752;38.609;38.467;38.325;37.816;37.308;36.799;36.291;35.782;35.274;34.765;34.256;33.748;33.239;32.851;32.463;32.075;31.687;31.299;30.91;30.522;30.134;29.746;29.358
151;0;1.556;3.111;4.663;6.215;7.686;9.157;10.583;12.008;13.145;14.283;15.246;16.338;17.405;18.487;19.584;20.696;21.861;23.026;24.094;25.511;26.957;28.404;29.919;31.433;32.704;33.974;35.081;36.188;37.327;38.466;39.185;39.905;40.624;41.343;42.063;41.573;41.085;40.601;40.118;39.639;39.453;39.316;39.178;39.041;38.903;38.766;38.629;38.491;38.354;38.216;37.708;37.2;36.693;36.185;35.677;35.169;34.661;34.153;33.645;33.137;32.752;32.366;31.981;31.596;31.21;30.825;30.44;30.054;29.669;29.284
152;0;1.527;3.053;4.577;6.1;7.529;8.957;10.368;11.779;12.901;14.022;15.015;16.136;17.186;18.251;19.33;20.424;21.56;22.696;23.711;25.068;26.486;27.903;29.389;30.874;32.158;33.442;34.55;35.658;36.825;37.993;38.782;39.572;40.362;41.152;41.942;41.454;40.969;40.486;40.006;39.528;39.3;39.167;39.035;38.902;38.77;38.638;38.505;38.373;38.24;38.108;37.601;37.093;36.586;36.079;35.571;35.064;34.557;34.049;33.542;33.035;32.652;32.27;31.887;31.505;31.122;30.74;30.357;29.974;29.592;29.209
153;0;1.497;2.995;4.49;5.986;7.371;8.756;10.153;11.551;12.656;13.761;14.784;15.934;16.967;18.015;19.077;20.153;21.26;22.367;23.328;24.626;26.014;27.403;28.859;30.315;31.613;32.91;34.019;35.128;36.324;37.519;38.379;39.24;40.1;40.96;41.821;41.335;40.852;40.371;39.893;39.418;39.146;39.019;38.891;38.764;38.637;38.509;38.382;38.254;38.127;38;37.493;36.986;36.48;35.973;35.466;34.959;34.453;33.946;33.439;32.933;32.553;32.173;31.793;31.414;31.034;30.654;30.274;29.895;29.515;29.135
154;0;1.468;2.937;4.404;5.872;7.214;8.556;9.939;11.322;12.411;13.5;14.554;15.732;16.748;17.779;18.823;19.882;20.959;22.037;22.946;24.184;25.543;26.902;28.329;29.756;31.067;32.378;33.488;34.598;35.822;37.045;37.976;38.907;39.838;40.769;41.7;41.216;40.735;40.257;39.781;39.308;38.993;38.87;38.748;38.626;38.503;38.381;38.258;38.136;38.014;37.891;37.385;36.879;36.373;35.867;35.361;34.855;34.349;33.842;33.336;32.83;32.453;32.076;31.699;31.322;30.946;30.569;30.192;29.815;29.438;29.061
155;0;1.439;2.879;4.318;5.757;7.056;8.355;9.724;11.093;12.166;13.24;14.323;15.529;16.529;17.542;18.57;19.611;20.659;21.707;22.563;23.741;25.071;26.401;27.799;29.197;30.522;31.846;32.957;34.068;35.32;36.572;37.573;38.575;39.576;40.577;41.579;41.097;40.619;40.142;39.669;39.197;38.839;38.722;38.604;38.487;38.37;38.252;38.135;38.018;37.9;37.783;37.277;36.772;36.266;35.761;35.255;34.75;34.244;33.739;33.233;32.728;32.354;31.98;31.606;31.231;30.857;30.483;30.109;29.735;29.361;28.987
156;0;1.411;2.822;4.219;5.615;6.913;8.211;9.55;10.889;11.978;13.067;14.136;15.327;16.324;17.335;18.362;19.402;20.419;21.436;22.223;23.328;24.658;25.988;27.371;28.755;30.066;31.377;32.515;33.653;34.891;36.13;37.19;38.251;39.311;40.372;41.433;40.953;40.476;40.001;39.529;39.059;38.577;38.473;38.37;38.267;38.164;38.061;37.958;37.855;37.752;37.649;37.146;36.644;36.142;35.639;35.137;34.635;34.132;33.63;33.128;32.626;32.252;31.878;31.504;31.13;30.756;30.382;30.008;29.634;29.26;28.886
157;0;1.383;2.766;4.119;5.472;6.769;8.066;9.375;10.684;11.789;12.895;13.95;15.125;16.119;17.127;18.154;19.193;20.179;21.165;21.883;22.915;24.245;25.575;26.944;28.312;29.61;30.908;32.073;33.238;34.463;35.687;36.807;37.927;39.047;40.167;41.287;40.808;40.333;39.859;39.389;38.92;38.335;38.225;38.136;38.047;37.959;37.87;37.781;37.692;37.603;37.514;37.015;36.516;36.017;35.518;35.019;34.52;34.021;33.521;33.022;32.523;32.15;31.776;31.402;31.028;30.655;30.281;29.907;29.534;29.16;28.786
158;0;1.355;2.71;4.02;5.33;6.626;7.922;9.201;10.479;11.601;12.722;13.763;14.923;15.914;16.92;17.945;18.985;19.939;20.894;21.543;22.502;23.832;25.162;26.516;27.87;29.154;30.438;31.631;32.823;34.034;35.245;36.424;37.603;38.782;39.962;41.141;40.664;40.19;39.718;39.249;38.782;38.198;37.977;37.902;37.828;37.753;37.678;37.604;37.529;37.454;37.38;36.884;36.388;35.892;35.396;34.9;34.405;33.909;33.413;32.917;32.421;32.047;31.674;31.3;30.927;30.553;30.18;29.806;29.433;29.059;28.686
159;0;1.327;2.654;3.921;5.188;6.482;7.777;9.026;10.275;11.412;12.55;13.577;14.721;15.71;16.713;17.737;18.776;19.699;20.622;21.202;22.089;23.419;24.749;26.088;27.428;28.698;29.969;31.188;32.408;33.605;34.803;36.041;37.279;38.518;39.756;40.995;40.519;40.047;39.577;39.109;38.644;38.062;37.728;37.668;37.608;37.547;37.487;37.427;37.366;37.306;37.245;36.753;36.26;35.767;35.275;34.782;34.289;33.797;33.304;32.811;32.319;31.945;31.572;31.199;30.825;30.452;30.079;29.705;29.332;28.959;28.585
160;0;1.299;2.598;3.821;5.045;6.339;7.633;8.851;10.07;11.224;12.377;13.39;14.518;15.505;16.505;17.529;18.568;19.459;20.351;20.862;21.676;23.006;24.336;25.661;26.986;28.242;29.499;30.746;31.992;33.176;34.36;35.658;36.956;38.253;39.551;40.849;40.375;39.904;39.435;38.969;38.505;37.925;37.48;37.434;37.388;37.342;37.296;37.249;37.203;37.157;37.111;36.622;36.132;35.643;35.153;34.664;34.174;33.685;33.195;32.706;32.216;31.843;31.47;31.097;30.724;30.351;29.978;29.605;29.231;28.858;28.485
161;0;1.284;2.569;3.792;5.016;6.302;7.589;8.801;10.013;11.152;12.291;13.296;14.404;15.371;16.35;17.357;18.377;19.258;20.14;20.65;21.461;22.77;24.08;25.378;26.676;27.928;29.18;30.408;31.636;32.814;33.992;35.273;36.554;37.835;39.116;40.397;39.959;39.522;39.088;38.656;38.226;37.651;37.075;36.966;36.937;36.907;36.878;36.848;36.819;36.789;36.76;36.283;35.805;35.328;34.851;34.373;33.896;33.419;32.941;32.464;31.987;31.615;31.244;30.873;30.501;30.13;29.759;29.387;29.016;28.645;28.274
162;0;1.27;2.54;3.763;4.987;6.266;7.545;8.75;9.956;11.08;12.205;13.201;14.289;15.237;16.195;17.185;18.187;19.058;19.93;20.439;21.246;22.536;23.826;25.097;26.368;27.615;28.863;30.072;31.281;32.453;33.626;34.891;36.155;37.42;38.684;39.948;39.544;39.142;38.742;38.344;37.948;37.376;36.805;36.499;36.486;36.473;36.46;36.447;36.435;36.422;36.409;35.944;35.479;35.013;34.548;34.083;33.618;33.153;32.687;32.222;31.757;31.387;31.018;30.648;30.279;29.909;29.54;29.17;28.801;28.431;28.062
163;0;1.255;2.511;3.734;4.958;6.229;7.5;8.7;9.899;11.008;12.118;13.107;14.175;15.103;16.04;17.014;17.998;18.859;19.721;20.229;21.033;22.303;23.573;24.817;26.062;27.304;28.547;29.737;30.927;32.095;33.262;34.51;35.758;37.006;38.254;39.502;39.132;38.763;38.397;38.032;37.669;37.102;36.535;36.031;36.035;36.039;36.043;36.046;36.05;36.054;36.058;35.605;35.152;34.699;34.246;33.793;33.34;32.886;32.433;31.98;31.527;31.16;30.792;30.424;30.056;29.689;29.321;28.953;28.586;28.218;27.85
164;0;1.241;2.481;3.705;4.929;6.193;7.456;8.649;9.841;10.937;12.032;13.013;14.061;14.97;15.886;16.844;17.809;18.661;19.512;20.02;20.821;22.071;23.321;24.539;25.757;26.995;28.232;29.404;30.576;31.738;32.899;34.131;35.362;36.594;37.826;39.057;38.721;38.386;38.053;37.72;37.39;36.827;36.265;35.702;35.584;35.604;35.625;35.645;35.666;35.686;35.707;35.266;34.825;34.384;33.943;33.502;33.061;32.62;32.179;31.739;31.298;30.932;30.566;30.2;29.834;29.468;29.102;28.736;28.37;28.005;27.639
165;0;1.226;2.452;3.676;4.9;6.156;7.412;8.598;9.784;10.865;11.946;12.919;13.947;14.837;15.733;16.674;17.622;18.464;19.305;19.812;20.61;21.84;23.07;24.262;25.454;26.687;27.919;29.073;30.226;31.382;32.538;33.754;34.969;36.185;37.4;38.615;38.312;38.01;37.709;37.409;37.111;36.553;35.995;35.436;35.133;35.17;35.207;35.244;35.282;35.319;35.356;34.927;34.498;34.069;33.641;33.212;32.783;32.354;31.925;31.497;31.068;30.704;30.34;29.976;29.612;29.247;28.883;28.519;28.155;27.791;27.427
166;0;1.212;2.423;3.647;4.871;6.119;7.368;8.548;9.727;10.793;11.859;12.824;13.833;14.704;15.58;16.505;17.436;18.267;19.099;19.604;20.399;21.61;22.821;23.986;25.152;26.38;27.608;28.743;29.878;31.029;32.179;33.379;34.578;35.777;36.976;38.176;37.905;37.635;37.367;37.099;36.832;36.278;35.724;35.171;34.682;34.736;34.79;34.843;34.897;34.951;35.005;34.588;34.171;33.755;33.338;32.921;32.505;32.088;31.672;31.255;30.838;30.476;30.114;29.751;29.389;29.027;28.665;28.302;27.94;27.578;27.215
167;0;1.197;2.394;3.618;4.841;6.083;7.324;8.497;9.67;10.722;11.773;12.73;13.72;14.572;15.428;16.337;17.251;18.072;18.894;19.398;20.19;21.381;22.572;23.712;24.852;26.075;27.298;28.415;29.532;30.677;31.822;33.006;34.189;35.372;36.555;37.738;37.5;37.262;37.025;36.789;36.553;36.004;35.454;34.905;34.355;34.302;34.372;34.442;34.513;34.583;34.654;34.249;33.845;33.44;33.036;32.631;32.227;31.822;31.418;31.013;30.609;30.248;29.888;29.527;29.167;28.806;28.446;28.085;27.725;27.364;27.004
168;0;1.183;2.365;3.589;4.812;6.046;7.28;8.446;9.613;10.65;11.687;12.636;13.606;14.44;15.276;16.17;17.066;17.878;18.69;19.193;19.982;21.154;22.325;23.44;24.554;25.772;26.99;28.089;29.188;30.328;31.467;32.634;33.801;34.968;36.136;37.303;37.096;36.89;36.684;36.479;36.274;35.729;35.184;34.639;34.094;33.867;33.954;34.041;34.128;34.216;34.303;33.91;33.518;33.125;32.733;32.341;31.948;31.556;31.164;30.771;30.379;30.02;29.662;29.303;28.944;28.585;28.227;27.868;27.509;27.151;26.792
169;0;1.168;2.336;3.56;4.783;6.009;7.236;8.396;9.556;10.578;11.601;12.542;13.493;14.309;15.125;16.003;16.883;17.685;18.487;18.989;19.775;20.927;22.08;23.168;24.257;25.47;26.684;27.765;28.846;29.98;31.114;32.265;33.416;34.567;35.719;36.87;36.694;36.519;36.345;36.17;35.996;35.455;34.914;34.373;33.832;33.433;33.537;33.64;33.744;33.848;33.952;33.571;33.191;32.811;32.431;32.05;31.67;31.29;30.91;30.529;30.149;29.792;29.435;29.079;28.722;28.365;28.008;27.651;27.294;26.937;26.581
170;0;1.153;2.307;3.531;4.754;5.973;7.192;8.345;9.498;10.506;11.514;12.447;13.38;14.177;14.975;15.837;16.7;17.492;18.285;18.786;19.569;20.702;21.835;22.898;23.962;25.17;26.379;27.442;28.505;29.634;30.762;31.897;33.033;34.168;35.304;36.439;36.295;36.15;36.006;35.861;35.717;35.18;34.644;34.107;33.57;33.104;33.119;33.239;33.36;33.48;33.601;33.232;32.864;32.496;32.128;31.76;31.392;31.024;30.656;30.288;29.919;29.564;29.209;28.854;28.499;28.144;27.789;27.434;27.079;26.724;26.369
171;0;1.146;2.293;3.517;4.74;5.944;7.148;8.302;9.455;10.464;11.472;12.398;13.323;14.12;14.918;15.773;16.628;17.413;18.198;18.701;19.483;20.61;21.736;22.807;23.877;25.071;26.265;27.335;28.405;29.52;30.636;31.771;32.906;34.041;35.176;36.312;36.168;36.024;35.88;35.736;35.592;35.058;34.523;33.988;33.453;32.989;32.722;32.855;32.988;33.121;33.254;32.904;32.553;32.202;31.851;31.501;31.15;30.799;30.448;30.098;29.747;29.4;29.054;28.707;28.361;28.014;27.668;27.321;26.975;26.628;26.282
172;0;1.139;2.279;3.502;4.726;5.916;7.105;8.259;9.412;10.421;11.43;12.348;13.266;14.063;14.86;15.708;16.556;17.334;18.112;18.617;19.398;20.517;21.637;22.715;23.793;24.972;26.15;27.227;28.305;29.407;30.509;31.644;32.779;33.914;35.049;36.184;36.041;35.898;35.755;35.611;35.468;34.935;34.402;33.869;33.336;32.874;32.463;32.47;32.616;32.762;32.908;32.575;32.242;31.908;31.575;31.241;30.908;30.575;30.241;29.908;29.574;29.236;28.898;28.56;28.222;27.884;27.546;27.208;26.87;26.532;26.194
173;0;1.132;2.265;3.488;4.712;5.887;7.062;8.216;9.369;10.379;11.388;12.298;13.209;14.006;14.803;15.643;16.483;17.255;18.026;18.532;19.313;20.425;21.537;22.623;23.709;24.872;26.036;27.12;28.204;29.294;30.383;31.518;32.652;33.787;34.922;36.057;35.914;35.772;35.629;35.486;35.344;34.813;34.281;33.75;33.219;32.759;32.35;32.086;32.245;32.404;32.562;32.246;31.93;31.614;31.298;30.982;30.666;30.35;30.034;29.718;29.402;29.072;28.743;28.413;28.084;27.755;27.425;27.096;26.766;26.437;26.107
174;0;1.125;2.251;3.474;4.698;5.859;7.019;8.172;9.326;10.336;11.346;12.249;13.151;13.949;14.746;15.579;16.411;17.175;17.94;18.447;19.228;20.333;21.438;22.531;23.625;24.773;25.922;27.013;28.104;29.18;30.256;31.391;32.526;33.66;34.795;35.929;35.787;35.645;35.503;35.361;35.219;34.69;34.161;33.631;33.102;32.645;32.236;31.828;31.873;32.045;32.216;31.918;31.619;31.32;31.022;30.723;30.424;30.126;29.827;29.528;29.229;28.908;28.588;28.267;27.946;27.625;27.304;26.983;26.662;26.341;26.02
175;0;1.118;2.237;3.46;4.684;5.83;6.976;8.129;9.283;10.293;11.304;12.199;13.094;13.892;14.689;15.514;16.339;17.096;17.853;18.362;19.142;20.241;21.339;22.44;23.54;24.674;25.807;26.905;28.004;29.067;30.13;31.265;32.399;33.533;34.668;35.802;35.661;35.519;35.378;35.236;35.095;34.567;34.04;33.512;32.985;32.53;32.123;31.716;31.501;31.686;31.87;31.589;31.308;31.026;30.745;30.464;30.182;29.901;29.62;29.338;29.057;28.744;28.432;28.12;27.807;27.495;27.182;26.87;26.557;26.245;25.933
176;0;1.111;2.223;3.446;4.67;5.801;6.933;8.086;9.24;10.251;11.262;12.149;13.037;13.834;14.632;15.449;16.267;17.017;17.767;18.278;19.057;20.148;21.24;22.348;23.456;24.575;25.693;26.798;27.903;28.954;30.004;31.138;32.272;33.406;34.541;35.675;35.534;35.393;35.252;35.111;34.971;34.445;33.919;33.393;32.868;32.415;32.01;31.605;31.199;31.327;31.524;31.26;30.996;30.732;30.468;30.204;29.94;29.676;29.412;29.148;28.884;28.58;28.277;27.973;27.669;27.365;27.061;26.757;26.453;26.149;25.845
177;0;1.104;2.209;3.432;4.656;5.773;6.89;8.043;9.197;10.208;11.22;12.1;12.98;13.777;14.575;15.385;16.194;16.938;17.681;18.193;18.972;20.056;21.14;22.256;23.372;24.475;25.579;26.691;27.803;28.84;29.877;31.011;32.145;33.279;34.413;35.547;35.407;35.267;35.127;34.986;34.846;34.322;33.798;33.274;32.75;32.3;31.896;31.493;31.089;30.968;31.178;30.932;30.685;30.438;30.192;29.945;29.698;29.452;29.205;28.959;28.712;28.416;28.121;27.826;27.53;27.235;26.94;26.644;26.349;26.053;25.758
178;0;1.097;2.195;3.418;4.642;5.744;6.846;8;9.153;10.165;11.177;12.05;12.923;13.72;14.517;15.32;16.122;16.858;17.595;18.108;18.886;19.964;21.041;22.164;23.288;24.376;25.464;26.584;27.703;28.727;29.751;30.885;32.019;33.152;34.286;35.42;35.28;35.141;35.001;34.861;34.722;34.2;33.678;33.155;32.633;32.185;31.783;31.381;30.979;30.609;30.832;30.603;30.374;30.144;29.915;29.686;29.457;29.227;28.998;28.769;28.539;28.253;27.966;27.679;27.392;27.105;26.818;26.531;26.244;25.958;25.671
179;0;1.09;2.181;3.404;4.628;5.716;6.803;7.957;9.11;10.123;11.135;12;12.865;13.663;14.46;15.255;16.05;16.779;17.508;18.023;18.801;19.871;20.942;22.073;23.203;24.277;25.35;26.476;27.603;28.614;29.625;30.758;31.892;33.025;34.159;35.293;35.154;35.015;34.876;34.736;34.597;34.077;33.557;33.036;32.516;32.07;31.67;31.269;30.868;30.468;30.486;30.274;30.062;29.85;29.638;29.427;29.215;29.003;28.791;28.579;28.367;28.089;27.81;27.532;27.254;26.975;26.697;26.419;26.14;25.862;25.584
180;0;1.083;2.166;3.39;4.614;5.687;6.76;7.914;9.067;10.08;11.093;11.951;12.808;13.606;14.403;15.19;15.978;16.7;17.422;17.939;18.716;19.779;20.842;21.981;23.119;24.177;25.235;26.369;27.502;28.5;29.498;30.632;31.765;32.898;34.032;35.165;35.027;34.888;34.75;34.612;34.473;33.955;33.436;32.917;32.399;31.956;31.556;31.157;30.758;30.359;30.14;29.946;29.751;29.556;29.362;29.167;28.973;28.778;28.583;28.389;28.194;27.925;27.655;27.385;27.115;26.845;26.575;26.306;26.036;25.766;25.496
