TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
149;0;1.037;2.074;3.114;4.154;5.165;6.085;7.004;7.924;8.682;9.44;10.047;10.739;11.4;12.07;12.826;13.592;14.36;15.127;15.844;16.792;17.657;18.522;19.358;20.195;21.244;22.118;22.59;23.061;23.66;24.259;24.777;25.296;25.629;25.962;26.295;26.238;26.178;26.116;26.052;25.986;25.686;25.387;25.088;24.789;24.489;24.19;23.891;23.591;23.292;22.993;22.728;22.462;22.197;21.932;21.667;21.402;21.136;20.871;20.606;20.341;19.487;18.633;17.78;16.926;16.072;15.218;14.365;13.511;12.657;11.803
150;0;1.013;2.026;3.039;4.052;5.065;5.978;6.891;7.803;8.561;9.318;9.925;10.616;11.266;11.924;12.649;13.383;14.171;14.958;15.668;16.606;17.477;18.348;19.214;20.08;21.186;22.104;22.573;23.043;23.648;24.253;24.785;25.317;25.629;25.942;26.255;26.198;26.139;26.077;26.014;25.948;25.649;25.35;25.051;24.752;24.453;24.154;23.855;23.556;23.258;22.959;22.694;22.429;22.164;21.9;21.635;21.37;21.105;20.84;20.576;20.311;19.458;18.606;17.753;16.901;16.048;15.195;14.343;13.49;12.638;11.785
151;0;0.993;1.986;2.982;3.978;4.953;5.856;6.758;7.661;8.408;9.155;9.772;10.472;11.122;11.781;12.493;13.214;13.981;14.748;15.418;16.314;17.187;18.061;18.94;19.819;20.946;21.835;22.323;22.811;23.441;24.071;24.631;25.191;25.517;25.844;26.17;26.113;26.055;25.994;25.931;25.865;25.541;25.246;24.951;24.657;24.362;24.067;23.773;23.478;23.183;22.888;22.624;22.36;22.096;21.833;21.569;21.305;21.041;20.777;20.513;20.249;19.399;18.549;17.699;16.849;15.999;15.149;14.299;13.449;12.599;11.749
152;0;0.973;1.946;2.925;3.904;4.84;5.733;6.626;7.518;8.256;8.993;9.62;10.329;10.978;11.637;12.336;13.045;13.791;14.537;15.169;16.022;16.898;17.773;18.666;19.559;20.706;21.565;22.072;22.579;23.234;23.89;24.478;25.066;25.406;25.745;26.084;26.029;25.971;25.91;25.848;25.783;25.432;25.142;24.852;24.561;24.271;23.98;23.69;23.399;23.109;22.818;22.555;22.292;22.029;21.766;21.502;21.239;20.976;20.713;20.45;20.186;19.339;18.492;17.644;16.797;15.95;15.102;14.255;13.408;12.56;11.713
153;0;0.953;1.906;2.868;3.829;4.728;5.611;6.493;7.376;8.103;8.83;9.467;10.185;10.835;11.493;12.18;12.876;13.601;14.326;14.92;15.73;16.608;17.485;18.391;19.298;20.466;21.296;21.822;22.348;23.028;23.708;24.325;24.941;25.294;25.646;25.999;25.944;25.886;25.827;25.765;25.701;25.324;25.038;24.752;24.466;24.179;23.893;23.607;23.321;23.034;22.748;22.486;22.223;21.961;21.699;21.436;21.174;20.911;20.649;20.387;20.124;19.279;18.435;17.59;16.745;15.901;15.056;14.211;13.366;12.522;11.677
154;0;0.933;1.866;2.81;3.755;4.616;5.488;6.361;7.234;7.951;8.668;9.315;10.041;10.691;11.349;12.024;12.707;13.411;14.115;14.67;15.438;16.318;17.197;18.117;19.037;20.226;21.027;21.572;22.116;22.821;23.527;24.171;24.816;25.182;25.547;25.913;25.859;25.802;25.743;25.682;25.619;25.216;24.934;24.652;24.37;24.088;23.806;23.524;23.242;22.96;22.678;22.416;22.155;21.893;21.632;21.37;21.108;20.847;20.585;20.324;20.062;19.22;18.378;17.536;16.694;15.851;15.009;14.167;13.325;12.483;11.641
155;0;0.913;1.825;2.753;3.681;4.503;5.366;6.229;7.091;7.798;8.505;9.162;9.898;10.547;11.205;11.867;12.538;13.222;13.905;14.421;15.146;16.028;16.909;17.843;18.776;19.986;20.758;21.321;21.885;22.615;23.345;24.018;24.691;25.07;25.449;25.828;25.774;25.718;25.66;25.599;25.536;25.108;24.83;24.552;24.275;23.997;23.719;23.441;23.163;22.885;22.608;22.347;22.086;21.825;21.565;21.304;21.043;20.782;20.521;20.261;20;19.16;18.321;17.481;16.642;15.802;14.963;14.123;13.284;12.444;11.605
156;0;0.893;1.785;2.703;3.621;4.431;5.277;6.123;6.969;7.677;8.385;9.042;9.777;10.424;11.08;11.741;12.411;13.073;13.736;14.214;14.898;15.778;16.659;17.586;18.513;19.692;20.476;21.053;21.63;22.353;23.076;23.811;24.547;24.947;25.346;25.746;25.693;25.638;25.58;25.52;25.458;24.947;24.679;24.411;24.143;23.875;23.607;23.339;23.071;22.803;22.535;22.275;22.015;21.755;21.495;21.236;20.976;20.716;20.456;20.196;19.936;19.098;18.261;17.423;16.586;15.748;14.911;14.073;13.236;12.398;11.561
157;0;0.873;1.745;2.653;3.561;4.359;5.188;6.017;6.846;7.556;8.265;8.922;9.655;10.301;10.955;11.615;12.284;12.925;13.567;14.006;14.65;15.529;16.408;17.329;18.25;19.398;20.195;20.785;21.376;22.091;22.807;23.605;24.403;24.823;25.244;25.665;25.612;25.558;25.501;25.441;25.38;24.821;24.529;24.27;24.012;23.754;23.496;23.238;22.98;22.721;22.463;22.204;21.945;21.686;21.426;21.167;20.908;20.649;20.39;20.131;19.871;19.036;18.2;17.365;16.529;15.694;14.858;14.023;13.187;12.352;11.516
158;0;0.853;1.705;2.603;3.5;4.287;5.099;5.912;6.724;7.434;8.144;8.801;9.534;10.177;10.829;11.489;12.157;12.777;13.398;13.798;14.401;15.28;16.158;17.073;17.988;19.104;19.913;20.517;21.121;21.829;22.538;23.398;24.259;24.7;25.142;25.584;25.532;25.478;25.421;25.363;25.302;24.745;24.378;24.129;23.881;23.633;23.384;23.136;22.888;22.639;22.391;22.133;21.874;21.616;21.357;21.099;20.841;20.582;20.324;20.066;19.807;18.974;18.14;17.307;16.473;15.64;14.806;13.973;13.139;12.306;11.472
159;0;0.832;1.665;2.553;3.44;4.215;5.01;5.806;6.602;7.313;8.024;8.681;9.413;10.054;10.704;11.362;12.029;12.629;13.229;13.591;14.153;15.03;15.908;16.816;17.725;18.81;19.632;20.249;20.867;21.568;22.269;23.192;24.115;24.577;25.04;25.502;25.451;25.397;25.342;25.284;25.223;24.668;24.227;23.988;23.75;23.511;23.273;23.034;22.796;22.557;22.319;22.061;21.804;21.546;21.288;21.031;20.773;20.516;20.258;20.001;19.743;18.912;18.08;17.249;16.417;15.586;14.754;13.923;13.091;12.26;11.428
160;0;0.812;1.625;2.502;3.38;4.142;4.921;5.7;6.479;7.192;7.904;8.561;9.291;9.931;10.579;11.236;11.902;12.481;13.06;13.383;13.905;14.781;15.657;16.56;17.462;18.515;19.35;19.981;20.612;21.306;21.999;22.985;23.971;24.454;24.938;25.421;25.37;25.317;25.262;25.205;25.145;24.592;24.076;23.847;23.619;23.39;23.161;22.933;22.704;22.475;22.247;21.99;21.733;21.476;21.219;20.963;20.706;20.449;20.192;19.936;19.679;18.849;18.02;17.19;16.361;15.531;14.702;13.872;13.043;12.214;11.384
161;0;0.802;1.605;2.469;3.334;4.084;4.863;5.641;6.419;7.13;7.841;8.489;9.203;9.834;10.472;11.119;11.773;12.334;12.895;13.215;13.731;14.592;15.454;16.329;17.203;18.255;19.08;19.707;20.333;21.041;21.749;22.72;23.692;24.173;24.655;25.136;25.102;25.065;25.027;24.987;24.945;24.395;23.846;23.552;23.337;23.121;22.906;22.69;22.475;22.259;22.044;21.792;21.54;21.287;21.035;20.783;20.531;20.279;20.027;19.775;19.522;18.7;17.878;17.056;16.233;15.411;14.589;13.767;12.944;12.122;11.3
162;0;0.792;1.585;2.436;3.288;4.026;4.804;5.581;6.359;7.069;7.779;8.418;9.115;9.737;10.366;11.002;11.645;12.188;12.732;13.048;13.558;14.404;15.251;16.099;16.947;17.996;18.812;19.434;20.056;20.777;21.499;22.456;23.414;23.893;24.373;24.853;24.834;24.814;24.793;24.769;24.744;24.199;23.654;23.257;23.055;22.852;22.65;22.448;22.246;22.044;21.841;21.594;21.346;21.099;20.851;20.604;20.356;20.109;19.861;19.613;19.366;18.551;17.736;16.921;16.106;15.291;14.476;13.661;12.846;12.031;11.216
163;0;0.782;1.565;2.403;3.242;3.968;4.745;5.522;6.299;7.008;7.717;8.347;9.027;9.64;10.26;10.885;11.517;12.043;12.569;12.882;13.386;14.218;15.05;15.87;16.691;17.739;18.545;19.163;19.78;20.515;21.251;22.194;23.138;23.615;24.093;24.571;24.568;24.564;24.559;24.552;24.543;24.003;23.463;22.961;22.773;22.584;22.395;22.206;22.017;21.828;21.639;21.396;21.153;20.91;20.667;20.424;20.181;19.938;19.695;19.452;19.209;18.402;17.594;16.786;15.978;15.17;14.363;13.555;12.747;11.939;11.131
164;0;0.772;1.545;2.37;3.196;3.91;4.686;5.462;6.239;6.947;7.655;8.276;8.939;9.544;10.154;10.769;11.39;11.899;12.407;12.717;13.214;14.032;14.849;15.643;16.437;17.483;18.28;18.893;19.506;20.255;21.004;21.933;22.863;23.338;23.814;24.29;24.303;24.315;24.325;24.335;24.343;23.807;23.271;22.735;22.49;22.315;22.139;21.963;21.788;21.612;21.436;21.198;20.959;20.721;20.483;20.245;20.006;19.768;19.53;19.291;19.053;18.252;17.452;16.651;15.851;15.05;14.249;13.449;12.648;11.848;11.047
165;0;0.762;1.525;2.337;3.149;3.852;4.627;5.403;6.178;6.886;7.593;8.205;8.852;9.448;10.049;10.654;11.264;11.755;12.246;12.553;13.044;13.847;14.65;15.418;16.185;17.228;18.016;18.625;19.234;19.996;20.758;21.674;22.589;23.063;23.537;24.011;24.039;24.067;24.093;24.118;24.142;23.611;23.079;22.547;22.208;22.046;21.883;21.721;21.558;21.396;21.234;21;20.766;20.532;20.299;20.065;19.831;19.598;19.364;19.13;18.897;18.103;17.31;16.516;15.723;14.93;14.136;13.343;12.55;11.756;10.963
166;0;0.754;1.509;2.315;3.121;3.819;4.592;5.365;6.138;6.845;7.553;8.155;8.786;9.372;9.962;10.547;11.136;11.63;12.125;12.424;12.905;13.695;14.485;15.252;16.019;17.012;17.782;18.409;19.036;19.785;20.534;21.446;22.358;22.823;23.289;23.754;23.802;23.848;23.894;23.939;23.984;23.456;22.928;22.4;21.921;21.771;21.621;21.471;21.321;21.171;21.021;20.796;20.571;20.346;20.121;19.897;19.672;19.447;19.222;18.997;18.772;17.984;17.196;16.408;15.62;14.831;14.043;13.255;12.467;11.679;10.891
167;0;0.746;1.492;2.293;3.093;3.787;4.558;5.328;6.098;6.805;7.512;8.106;8.721;9.297;9.876;10.441;11.009;11.506;12.004;12.296;12.767;13.544;14.32;15.087;15.855;16.797;17.55;18.195;18.839;19.575;20.311;21.219;22.128;22.585;23.041;23.498;23.565;23.631;23.696;23.761;23.825;23.301;22.777;22.252;21.728;21.496;21.359;21.221;21.083;20.946;20.808;20.592;20.376;20.16;19.944;19.728;19.512;19.296;19.08;18.864;18.648;17.865;17.082;16.299;15.516;14.733;13.95;13.167;12.384;11.601;10.818
168;0;0.738;1.476;2.271;3.065;3.755;4.523;5.29;6.058;6.765;7.472;8.057;8.656;9.222;9.79;10.335;10.883;11.383;11.884;12.169;12.63;13.393;14.156;14.924;15.691;16.583;17.319;17.981;18.643;19.366;20.089;20.994;21.899;22.347;22.795;23.243;23.329;23.414;23.499;23.583;23.667;23.146;22.625;22.105;21.584;21.221;21.096;20.971;20.846;20.721;20.596;20.388;20.181;19.974;19.767;19.56;19.352;19.145;18.938;18.731;18.523;17.746;16.968;16.19;15.412;14.635;13.857;13.079;12.302;11.524;10.746
169;0;0.73;1.46;2.249;3.037;3.723;4.488;5.253;6.018;6.725;7.432;8.008;8.591;9.147;9.704;10.23;10.757;11.26;11.764;12.042;12.493;13.243;13.993;14.761;15.528;16.37;17.089;17.769;18.448;19.158;19.868;20.77;21.671;22.111;22.55;22.99;23.094;23.198;23.302;23.405;23.508;22.991;22.474;21.957;21.44;20.95;20.834;20.721;20.608;20.496;20.383;20.185;19.986;19.788;19.589;19.391;19.193;18.994;18.796;18.597;18.399;17.627;16.854;16.082;15.309;14.536;13.764;12.991;12.219;11.446;10.674
170;0;0.722;1.444;2.227;3.009;3.691;4.453;5.216;5.978;6.685;7.392;7.959;8.526;9.072;9.619;10.125;10.632;11.138;11.645;11.916;12.357;13.094;13.831;14.599;15.366;16.158;16.86;17.558;18.255;18.952;19.649;20.546;21.444;21.875;22.307;22.738;22.86;22.983;23.105;23.227;23.35;22.836;22.323;21.809;21.296;20.807;20.572;20.471;20.371;20.271;20.17;19.981;19.791;19.602;19.412;19.222;19.033;18.843;18.654;18.464;18.275;17.507;16.74;15.973;15.205;14.438;13.671;12.904;12.136;11.369;10.602
171;0;0.72;1.44;2.218;2.995;3.683;4.439;5.194;5.95;6.651;7.352;7.917;8.481;9.027;9.573;10.082;10.592;11.088;11.585;11.864;12.315;13.046;13.777;14.541;15.306;16.08;16.78;17.478;18.176;18.863;19.55;20.448;21.346;21.777;22.208;22.64;22.762;22.884;23.006;23.128;23.25;22.738;22.226;21.715;21.203;20.719;20.322;20.233;20.143;20.053;19.964;19.785;19.606;19.428;19.249;19.07;18.891;18.713;18.534;18.355;18.176;17.414;16.653;15.891;15.129;14.367;13.605;12.843;12.081;11.319;10.558
172;0;0.718;1.436;2.209;2.981;3.675;4.424;5.173;5.922;6.617;7.312;7.875;8.437;8.982;9.526;10.039;10.552;11.038;11.524;11.813;12.273;12.998;13.723;14.484;15.246;16.002;16.7;17.399;18.098;18.775;19.452;20.35;21.248;21.679;22.11;22.541;22.663;22.785;22.906;23.028;23.149;22.64;22.13;21.621;21.111;20.631;20.198;19.994;19.915;19.836;19.757;19.589;19.421;19.253;19.085;18.918;18.75;18.582;18.414;18.246;18.078;17.322;16.565;15.809;15.052;14.296;13.539;12.783;12.026;11.27;10.513
173;0;0.716;1.432;2.2;2.967;3.667;4.409;5.151;5.894;6.583;7.272;7.832;8.393;8.937;9.48;9.996;10.511;10.988;11.464;11.762;12.231;12.95;13.669;14.427;15.185;15.924;16.62;17.32;18.02;18.687;19.354;20.252;21.149;21.581;22.012;22.443;22.564;22.685;22.807;22.928;23.049;22.541;22.034;21.526;21.019;20.542;20.111;19.756;19.687;19.619;19.55;19.393;19.236;19.079;18.922;18.765;18.608;18.451;18.294;18.137;17.98;17.229;16.478;15.727;14.976;14.225;13.473;12.722;11.971;11.22;10.469
174;0;0.714;1.428;2.191;2.953;3.659;4.394;5.13;5.866;6.549;7.232;7.79;8.349;8.892;9.434;9.953;10.471;10.938;11.404;11.711;12.188;12.902;13.615;14.37;15.125;15.845;16.539;17.241;17.942;18.599;19.256;20.153;21.051;21.482;21.914;22.345;22.466;22.586;22.707;22.828;22.949;22.443;21.938;21.432;20.927;20.454;20.024;19.594;19.459;19.402;19.344;19.198;19.051;18.905;18.759;18.613;18.466;18.32;18.174;18.028;17.881;17.136;16.39;15.645;14.899;14.153;13.408;12.662;11.916;11.171;10.425
175;0;0.712;1.424;2.182;2.939;3.651;4.38;5.109;5.837;6.514;7.192;7.748;8.305;8.846;9.388;9.91;10.431;10.888;11.344;11.66;12.146;12.853;13.561;14.313;15.065;15.767;16.459;17.161;17.863;18.51;19.157;20.055;20.953;21.384;21.815;22.247;22.367;22.487;22.608;22.728;22.848;22.345;21.841;21.338;20.834;20.366;19.938;19.509;19.232;19.184;19.137;19.002;18.866;18.731;18.596;18.46;18.325;18.189;18.054;17.919;17.783;17.043;16.303;15.563;14.822;14.082;13.342;12.602;11.861;11.121;10.381
176;0;0.711;1.422;2.18;2.937;3.651;4.376;5.101;5.825;6.498;7.171;7.728;8.285;8.819;9.354;9.873;10.391;10.847;11.304;11.623;12.112;12.817;13.522;14.264;15.005;15.707;16.399;17.1;17.801;18.449;19.097;19.995;20.892;21.318;21.743;22.168;22.288;22.408;22.528;22.648;22.768;22.267;21.765;21.264;20.762;20.294;19.867;19.44;19.014;18.95;18.913;18.787;18.661;18.536;18.41;18.285;18.159;18.034;17.908;17.782;17.657;16.926;16.194;15.463;14.732;14.001;13.27;12.539;11.807;11.076;10.345
177;0;0.71;1.42;2.178;2.935;3.651;4.372;5.093;5.813;6.482;7.151;7.708;8.265;8.792;9.32;9.835;10.351;10.807;11.264;11.586;12.078;12.781;13.484;14.215;14.945;15.647;16.339;17.039;17.739;18.388;19.037;19.935;20.832;21.252;21.671;22.09;22.21;22.329;22.449;22.568;22.688;22.188;21.689;21.189;20.69;20.221;19.796;19.371;18.946;18.716;18.688;18.572;18.456;18.341;18.225;18.109;17.993;17.878;17.762;17.646;17.53;16.808;16.086;15.364;14.642;13.92;13.197;12.475;11.753;11.031;10.309
178;0;0.709;1.418;2.176;2.933;3.651;4.368;5.085;5.801;6.466;7.131;7.688;8.245;8.765;9.286;9.798;10.311;10.767;11.224;11.549;12.044;12.745;13.446;14.165;14.885;15.587;16.279;16.978;17.677;18.327;18.977;19.874;20.772;21.185;21.599;22.012;22.131;22.25;22.369;22.488;22.608;22.11;21.613;21.115;20.618;20.149;19.726;19.302;18.879;18.481;18.463;18.357;18.251;18.145;18.04;17.934;17.828;17.722;17.616;17.51;17.404;16.691;15.978;15.265;14.552;13.838;13.125;12.412;11.699;10.986;10.273
179;0;0.708;1.416;2.174;2.931;3.651;4.364;5.077;5.789;6.45;7.111;7.668;8.225;8.738;9.252;9.761;10.271;10.727;11.183;11.511;12.01;12.709;13.408;14.116;14.824;15.526;16.219;16.917;17.615;18.266;18.917;19.814;20.712;21.119;21.526;21.934;22.052;22.171;22.29;22.409;22.527;22.032;21.536;21.041;20.545;20.077;19.655;19.233;18.811;18.39;18.239;18.142;18.046;17.95;17.854;17.758;17.662;17.566;17.47;17.374;17.278;16.574;15.869;15.165;14.461;13.757;13.053;12.349;11.645;10.941;10.237
180;0;0.707;1.414;2.171;2.929;3.651;4.36;5.068;5.777;6.434;7.091;7.648;8.205;8.711;9.218;9.724;10.231;10.687;11.143;11.474;11.976;12.673;13.37;14.067;14.764;15.466;16.158;16.855;17.553;18.204;18.856;19.754;20.652;21.053;21.454;21.855;21.974;22.092;22.21;22.329;22.447;21.954;21.46;20.967;20.473;20.005;19.585;19.164;18.744;18.324;18.014;17.928;17.841;17.755;17.669;17.583;17.496;17.41;17.324;17.238;17.151;16.456;15.761;15.066;14.371;13.676;12.981;12.286;11.591;10.896;10.201
